Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoCurva: 1 = Equação, 2 = Tabela
TipoEquacao: 1 = Potência (Q(H) = a(H - h0)^n), 2 = Linear (Q(H) = a0 + a1H), 3 = Parabólica (Q(H) = a0 + a1H + a2H^2), 4 = Cúbica (Q(H) = a0 + a1H + a2H^2 + a3H^3)

Restrições da consulta:
Código da Estação:66260001


EstacaoCodigo;NivelConsistencia;PeriodoValidadeInicio;PeriodoValidadeFim;CotaMaxima;CotaMinima;TipoCurva;NumeroCurva;TipoEquacao;CoefA;CoefH0;CoefN;CoefA0;CoefA1;CoefA2;CoefA3;TabelaPassoCota;TabelaVazao
66260001;2;20/02/1963;08/03/1970;"315,0";"80,0";2;01/02;;;;;;;;;"10,0";"19|80,0;30|90,0;42|100,0;55|110,0;69|120,0;83|130,0;98|140,0;113|150,0;128|160,0;143|170,0;158|180,0;173|190,0;189|200,0;205|210,0;222|220,0;239|230,0;257|240,0;275|250,0;294|260,0;314|270,0;335|280,0;357|290,0;380|300,0;404|310,0"
66260001;2;20/02/1963;08/03/1970;"870,0";"315,0";1;02/02;1;"73,27";"0,0";"1,5208";;;;;;
66260001;2;09/03/1970;18/03/1974;"390,0";"80,0";1;01/02;1;"74,382";"0,0";"1,5849";;;;;;
66260001;2;09/03/1970;18/03/1974;"1090,0";"390,0";2;02/02;;;;;;;;;"10,0";"643|390,0;669|400,0;694|410,0;720|420,0;746|430,0;771|440,0;797|450,0;823|460,0;848|470,0;874|480,0;900|490,0;926|500,0;951|510,0;977|520,0;1003|530,0;1030|540,0;1058|550,0;1087|560,0;1117|570,0;1149|580,0;1181|590,0;1213|600,0;1246|610,0;1279|620,0;1313|630,0;1348|640,0;1383|650,0;1418|660,0;1454|670,0;1490|680,0;1526|690,0;1562|700,0;1598|710,0;1634|720,0;1670|730,0;1706|740,0;1742|750,0;1778|760,0;1814|770,0;1850|780,0;1886|790,0;1922|800,0;1958|810,0;1994|820,0;2030|830,0;2066|840,0;2102|850,0;2138|860,0;2174|870,0;2210|880,0;2246|890,0;2282|900,0;2318|910,0;2354|920,0;2390|930,0;2426|940,0;2462|950,0;2498|960,0;2534|970,0;2570|980,0;2606|990,0;2642|1000,0;2678|1010,0;2714|1020,0;2750|1030,0;2786|1040,0;2822|1050,0;2858|1060,0;2894|1070,0;2930|1080,0;2966|1090,0"
66260001;2;19/03/1974;06/02/1982;"1064,0";"64,0";2;01/01;;;;;;;;;"10,0";"98|64,0;111|74,0;124|84,0;138|94,0;152|104,0;166|114,0;180|124,0;195|134,0;211|144,0;227|154,0;243|164,0;260|174,0;277|184,0;295|194,0;315|204,0;335|214,0;356|224,0;377|234,0;398|244,0;419|254,0;441|264,0;464|274,0;486|284,0;508|294,0;531|304,0;554|314,0;578|324,0;602|334,0;626|344,0;651|354,0;676|364,0;701|374,0;726|384,0;752|394,0;778|404,0;804|414,0;831|424,0;858|434,0;885|444,0;913|454,0;941|464,0;969|474,0;997|484,0;1026|494,0;1055|504,0;1084|514,0;1113|524,0;1143|534,0;1173|544,0;1203|554,0;1233|564,0;1264|574,0;1295|584,0;1326|594,0;1357|604,0;1389|614,0;1421|624,0;1453|634,0;1486|644,0;1515|654,0;1547|664,0;1580|674,0;1613|684,0;1647|694,0;1680|704,0;1714|714,0;1748|724,0;1782|734,0;1816|744,0;1851|754,0;1885|764,0;1920|774,0;1955|784,0;1991|794,0;2026|804,0;2062|814,0;2097|824,0;2133|834,0;2169|844,0;2206|854,0;2242|864,0;2279|874,0;2316|884,0;2353|894,0;2390|904,0;2427|914,0;2465|924,0;2502|934,0;2540|944,0;2578|954,0;2616|964,0;2655|974,0;2693|984,0;2732|994,0;2771|1004,0;2810|1014,0;2849|1024,0;2888|1034,0;2927|1044,0;2967|1054,0;3007|1064,0"
66260001;2;07/02/1982;24/03/1989;"844,0";"34,0";2;01/01;;;;;;;;;"10,0";"85,4|34,0;96,5|44,0;108|54,0;120|64,0;133|74,0;146|84,0;160|94,0;174|104,0;188|114,0;203|124,0;219|134,0;235|144,0;251|154,0;268|164,0;285|174,0;303|184,0;321|194,0;340|204,0;359|214,0;378|224,0;398|234,0;418|244,0;439|254,0;460|264,0;481|274,0;503|284,0;525|294,0;548|304,0;571|314,0;594|324,0;618|334,0;642|344,0;666|354,0;691|364,0;716|374,0;742|384,0;768|394,0;794|404,0;820|414,0;847|424,0;874|434,0;902|444,0;930|454,0;958|464,0;987|474,0;1016|484,0;1045|494,0;1075|504,0;1105|514,0;1135|524,0;1166|534,0;1197|544,0;1228|554,0;1260|564,0;1292|574,0;1324|584,0;1356|594,0;1389|604,0;1422|614,0;1456|624,0;1490|634,0;1524|644,0;1558|654,0;1593|664,0;1628|674,0;1663|684,0;1699|694,0;1735|704,0;1771|714,0;1808|724,0;1845|734,0;1882|744,0;1919|754,0;1957|764,0;1995|774,0;2034|784,0;2072|794,0;2111|804,0;2150|814,0;2190|824,0;2230|834,0;2270|844,0"
66260001;2;25/03/1989;30/12/2002;"-8,0";"-100,0";1;01/03;1;"2,396";"-2,95";"3,3558";;;;;;
66260001;2;25/03/1989;30/12/2002;"267,0";"-7,0";1;02/03;1;"61,145";"-1,27";"1,7098";;;;;;
66260001;2;25/03/1989;30/12/2002;"1100,0";"267,0";1;03/03;1;"59,975";"-1,56";"1,6391";;;;;;
66260001;2;31/12/2002;31/12/2013;"211,0";"-30,0";1;01/02;1;"30,0318";"-1,83";"2,12";;;;;;
66260001;2;31/12/2002;31/12/2013;"1100,0";"211,0";1;02/02;1;"44,5381";"-2,16";"1,731";;;;;;
