Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:66650000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
66650000;1;16/02/2014;01/01/1900 09:23;65;16/02/2014;01/01/1900 07:03;65;272;"258,281";"404,28";"167,46";"0,667";"21,3";272;"29,68";;;
66650000;1;06/09/2013;01/01/1900 18:35;64;06/09/2013;01/01/1900 17:11;64;196;"140,173";"277,41";"151,85";"0,499";"36,2";196;"27,9";;;
66650000;1;02/06/2013;01/01/1900 12:55;63;02/06/2013;01/01/1900 11:24;63;253;"216,472";"344,41";"163,7";"0,632";"17,3";253;"26,8";;;
66650000;1;05/03/2013;01/01/1900 12:10;62;05/03/2013;01/01/1900 11:00;62;457;"691,415";"705,3";"202,5";"0,982";"16,0";457;"30,0";"44,6";"29,9";
66650000;1;21/07/2012;01/01/1900 13:42;60;21/07/2012;01/01/1900 11:57;60;207;"167,09";"326,2";"158,5";"0,512";"10,9";207;"22,0";"18,3";"26,4";
66650000;1;26/04/2012;01/01/1900 13:48;59;26/04/2012;01/01/1900 12:25;59;264;"249,849";"296,86";"165,2";"0,63";"25,5";264;"30,1";"12,2";"28,06";
66650000;1;26/11/2011;01/01/1900 16:35;58;26/11/2011;01/01/1900 15:09;58;204;"154,996";"304,69";"158,8";"0,509";"21,4";204;"32,19";"36,4";"30,28";
66650000;1;03/09/2011;01/01/1900 13:53;57;03/09/2011;01/01/1900 12:08;57;190;"137,539";"275,85";"156,9";"0,614";"14,53";190;"26,7";;"11,78";"A amostra extra não foi enviada ao laboratório,"
66650000;1;08/05/2010;01/01/1900 12:45;54;08/05/2010;01/01/1900 10:34;54;268;"276,0";"391,0";"164,0";"0,706";"21,24";268;"28,4";"50,36";"24,7";
66650000;1;02/02/2010;01/01/1900 10:30;53;02/02/2010;01/01/1900 08:25;53;348;"383,845";"481,71";"170,5";"0,797";"17,25";348;"29,5";"35,7";"28,9";
66650000;1;25/10/2009;01/01/1900 16:54;52;25/10/2009;01/01/1900 15:07;52;198;"160,175";"275,01";"159,8";"0,582";"22,71";198;"31,3";"25,11";"18,94";
66650000;1;29/07/2009;01/01/1900 13:24;51;29/07/2009;01/01/1900 11:48;51;215;"226,0";"333,0";"159,5";"0,679";"21,23";215;"24,2";"68,69";"22,19";
66650000;1;25/03/2009;01/01/1900 13:50;50;25/03/2009;01/01/1900 11:30;50;310;"319,0";"454,0";"167,1";"0,703";"22,25";310;"29,5";"26,57";"22,0";
66650000;1;01/10/2008;01/01/1900 12:38;49;01/10/2008;01/01/1900 11:05;49;200;"220,0";"294,0";"158,7";"0,747";"15,6";200;"28,2";"31,58";"18,0";
66650000;1;02/07/2008;01/01/1900 14:50;48;02/07/2008;01/01/1900 12:15;48;255;"214,0";"381,0";"161,9";"0,562";"31,9";255;"24,6";"19,41";"18,0";
66650000;1;30/11/2007;01/01/1900 12:40;47;30/11/2007;01/01/1900 10:35;47;215;"187,317";"326,32";"160,3";"0,574";"30,47";215;;"41,67";"47,0";
66650000;1;15/08/2007;01/01/1900 12:30;46;15/08/2007;01/01/1900 10:40;46;158;"157,0";"292,0";"158,0";"0,539";"16,83";199;"20,0";;"19,0";
66650000;1;19/04/2007;01/01/1900 13:30;45;19/04/2007;01/01/1900 11:15;45;318;"327,28";"469,56";"169,4";"0,697";"27,06";318;"30,7";;"24,0";
66650000;1;20/07/2006;01/01/1900 15:20;44;20/07/2006;01/01/1900 12:45;44;214;"172,367";"289,67";"158,7";"0,595";"18,86";214;"21,6";"24,26";"19,4";
66650000;1;09/11/2005;01/01/1900 10:40;43;09/11/2005;01/01/1900 08:30;43;215;"183,078";"318,12";"160,4";"0,575";"140,41";215;"21,0";"237,46";"15,7";
