Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66070004


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66070004;1;01/03/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66070004;1;01/02/2023;;1;1;"905,0516";"739,1888";"824,5579";13;28;1;1;1;"0,0";0;"740,9722";"748,1338";"762,5921";"777,2315";"801,4094";"855,1392";"870,9104";"890,8897";"892,9039";"888,8785";"896,9412";"900,9904";"905,0516";"884,8649";"872,8951";"864,9742";"857,1003";"839,5554";"820,3378";"805,172";"808,9461";"808,9461";"793,9185";"777,2315";"771,7204";"762,5921";"748,1338";"739,1888";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
66070004;1;01/01/2023;;1;1;"726,7834";"414,176";"543,7859";31;1;1;1;1;"0,0";0;"414,176";"432,1283";"446,6245";"463,0726";"485,2294";"505,762";"517,0496";"507,639";"505,762";"487,0873";"474,119";"457,5736";"441,1746";"437,5505";"453,9166";"474,119";"494,5363";"518,9368";"558,9558";"582,1491";"597,7397";"599,6957";"618,0209";"645,3608";"643,7312";"665,1268";"648,6282";"658,4949";"690,3841";"705,8345";"726,7834";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66070004;1;01/12/2022;;1;1;"386,7272";"171,9325";"265,1978";31;4;1;1;1;"0,0";0;"179,3511";"175,8826";"174,3995";"171,9325";"175,388";"179,3511";"193,8392";"198,8782";"221,1126";"229,5634";"227,2509";"224,1766";"219,5846";"208,9621";"201,4057";"202,4182";"211,9838";"240,4309";"281,0374";"305,6343";"333,2667";"352,869";"368,4006";"371,0052";"371,0052";"359,7516";"357,1668";"356,3062";"363,2051";"378,8461";"386,7272";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66070004;1;01/11/2022;;1;1;"222,6433";"173,9057";"195,0021";1;12;1;1;1;"0,0";0;"222,6433";"216,5364";"213,4987";"204,4458";"202,4182";"200,3941";"198,3733";"190,3249";"182,3331";"180,3442";"178,3589";"173,9057";"176,3774";"185,3233";"194,3422";"200,8998";"201,9119";"202,4182";"197,8687";"195,8522";"198,8782";"192,8341";"185,3233";"190,3249";"197,3642";"198,8782";"200,8998";"193,3365";"190,3249";"183,329";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66070004;1;01/10/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66070004;1;01/09/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66070004;1;01/08/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66070004;1;01/07/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66070004;1;01/06/2022;;1;1;"352,869";"264,9274";"297,9785";15;7;1;1;1;"0,0";0;"279,4159";"276,1798";"272,953";"269,7357";"266,5278";"266,5278";"264,9274";"264,9274";"271,3432";"279,4159";"287,5466";"294,0924";"320,6334";"340,9042";"352,869";"346,0195";"346,0195";"337,5045";"322,3108";"316,4492";"315,614";"312,2786";"307,2921";"300,6743";"299,0255";"297,3788";"295,7345";"285,9158";"277,7967";"271,3432";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66070004;1;01/05/2022;;1;1;"396,4138";"279,4159";"315,4405";1;31;1;1;1;"0,0";0;"396,4138";"384,0957";"371,8744";"364,9349";"358,0278";"351,1535";"339,2033";"330,7304";"327,3562";"325,6722";"325,6722";"322,3108";"317,2849";"310,6142";"308,9521";"303,9788";"297,3788";"295,7345";"294,9131";"294,0924";"295,7345";"294,0924";"292,4525";"290,8149";"289,1796";"287,5466";"285,1013";"281,849";"281,0374";"281,0374";"279,4159";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;1;01/04/2022;;1;1;"993,114";"414,176";"720,8842";1;30;1;1;1;"0,0";0;"993,114";"988,7991";"980,2061";"980,2061";"967,408";"950,5143";"933,8141";"925,5363";"905,0516";"868,9287";"837,6206";"803,2892";"788,3305";"795,7869";"755,3404";"688,6812";"702,3818";"665,1268";"638,8584";"627,5822";"586,0372";"551,2768";"530,2957";"502,0132";"474,119";"453,9166";"446,6245";"439,3616";"432,1283";"414,176";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66070004;1;01/03/2022;;1;1;"1118,9694";"988,7991";"1070,4607";7;31;1;1;1;;0;"1102,6995";"1095,7742";"1095,7742";"1091,1731";"1091,1731";"1102,6995";"1118,9694";"1118,9694";"1102,6995";"1095,7742";"1086,5847";"1082,0088";"1105,0142";"1105,0142";"1105,0142";"1098,0795";"1105,0142";"1114,305";"1114,305";"1100,388";"1072,8949";"1054,8176";"1032,502";"1010,4964";"997,4412";"997,4412";"997,4412";"1006,1323";"997,4412";"997,4412";"988,7991";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;1;01/02/2022;;1;1;"1095,7742";"522,7163";"808,8556";28;1;1;1;1;;0;"522,7163";"550,3187";"558,9558";"591,8813";"606,9868";"638,8584";"645,3608";"671,8021";"692,0898";"719,756";"742,7584";"755,3404";"762,5921";"784,6194";"799,5323";"818,4319";"837,6206";"872,8951";"900,9904";"925,5363";"950,5143";"975,9279";"993,114";"1023,6626";"1045,8539";"1072,8949";"1091,1731";"1095,7742";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
66070004;1;01/01/2022;;1;1;"625,982";"469,5085";"553,2365";12;29;1;1;1;;0;"566,661";"564,7323";"564,7323";"566,661";"568,5914";"572,457";"578,2675";"582,1491";"586,0372";"593,8325";"601,6532";"625,982";"601,6532";"597,7397";"589,9317";"586,0372";"578,2675";"568,5914";"559,9175";"557,0336";"538,8545";"526,5026";"522,7163";"518,9368";"515,164";"510,4577";"487,0873";"474,119";"469,5085";"481,5189";"494,5363";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/12/2021;;1;1;"566,66";"297,38";"421,19";31;14;1;1;1;;;"412,3911";"415,9627";"421,3343";"426,7229";"426,7229";"405,2708";"380,5939";"337,5045";"332,4208";"327,3562";"325,6722";"317,2849";"305,6343";"297,3788";"307,2921";"318,9581";"342,6072";"380,5939";"403,4956";"439,3616";"457,5736";"464,9091";"490,8083";"513,2802";"517,0496";"528,3983";"535,9978";"543,6241";"555,113";"558,9558";"566,661";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/11/2021;;1;1;"407,05";"164,57";"254,38";30;1;1;;1;;;"164,5671";"164,5671";"184,3257";"190,3249";"188,3216";"189,3228";"194,3421";"196,356";"198,3733";"202,4182";"210,4716";"216,5363";"213,4987";"210,4716";"219,5846";"207,4553";"213,4987";"230,3355";"241,2119";"255,3754";"276,1798";"299,0255";"325,6722";"342,6072";"356,3062";"366,6667";"378,846";"389,3631";"398,1813";"407,0481";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/10/2021;;1;1;"188,32";"139,47";"159,42";22;1;1;1;1;;;"139,4687";"141,3743";"141,3743";"141,3743";"140,4209";"139,4687";"141,3743";"145,1983";"145,1983";"146,157";"146,157";"147,1168";"148,0775";"149,0394";"157,7421";"166,5259";"174,3995";"187,3213";"186,3219";"186,3219";"187,3213";"188,3216";"178,3589";"174,3995";"169,4714";"163,5891";"162,6121";"160,6611";"161,6361";"162,6121";"162,6121";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/09/2021;;1;1;"158,71";"137,57";"146,17";18;30;1;1;1;;;"146,157";"145,1983";"145,1983";"145,1983";"145,1983";"146,157";"147,1168";"147,1168";"148,0775";"147,1168";"145,1983";"146,157";"147,1168";"147,1168";"147,1168";"150,9661";"156,771";"158,7141";"156,771";"152,897";"150,0022";"145,1983";"143,2842";"141,3743";"140,4209";"139,4687";"139,4687";"138,5175";"138,5175";"137,5674";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/08/2021;;1;1;"168,49";"146,16";"156,89";1;29;1;1;1;;;"168,4886";"166,5259";"164,5671";"164,5671";"164,5671";"163,5891";"162,6121";"162,6121";"162,6121";"161,6361";"161,6361";"161,6361";"160,6611";"160,6611";"158,7141";"158,7141";"157,7421";"157,7421";"156,771";"154,832";"152,897";"151,9311";"150,0022";"149,0394";"148,0775";"148,0775";"147,1168";"147,1168";"146,157";"146,157";"146,157";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/07/2021;;1;1;"198,37";"170,46";"183,52";1;31;1;1;1;;;"198,3733";"196,356";"196,356";"194,3421";"194,3421";"192,3318";"192,3318";"191,3279";"190,3249";"190,3249";"189,3228";"188,3216";"188,3216";"185,3233";"184,3257";"182,3331";"180,3442";"180,3442";"179,3511";"178,3589";"177,3677";"176,3774";"176,3774";"175,388";"174,3995";"174,3995";"173,412";"173,412";"172,4254";"172,4254";"170,4551";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/06/2021;;1;1;"244,34";"200,39";"215,62";1;30;;1;1;;;"244,342";"241,2119";"239,6505";"234,9816";"231,8817";"228,7919";"225,7124";"222,6433";"219,5846";"219,5846";"216,5363";"215,0162";"213,4987";"213,4987";"211,9838";"210,4716";"210,4716";"208,9621";"208,9621";"207,4553";"207,4553";"207,4553";"205,9512";"205,9512";"204,4498";"204,4498";"202,4182";"202,4182";"202,4182";"200,3941";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/05/2021;;1;1;"437,55";"242,78";"304,05";1;31;1;1;1;;;"437,5505";"437,5505";"417,7514";"410,6082";"396,4138";"380,5939";"351,1535";"332,4208";"320,6334";"313,9452";"305,6343";"299,0255";"295,7345";"295,7345";"290,8149";"285,9158";"282,6612";"279,4159";"276,1798";"271,3432";"264,9274";"258,5497";"252,2107";"250,6321";"249,0559";"247,4821";"244,342";"244,342";"245,9108";"244,342";"242,7757";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/04/2021;;1;1;"642,1";"419,54";"497,38";1;28;;1;1;;;"642,1042";"632,3988";"619,6078";"587,9836";"560,8797";"528,3983";"494,5363";"479,6662";"474,119";"477,8154";"485,2294";"494,5363";"500,1414";"502,0132";"498,2713";"494,5363";"492,6714";"502,0132";"492,6714";"481,5189";"475,9663";"470,4297";"466,7476";"463,0726";"457,5736";"448,4448";"430,3247";"419,5419";"419,5419";"428,5229";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/03/2021;;1;1;"648,63";"453,92";"552,38";30;5;1;1;1;;;"487,0872";"479,6662";"468,5877";"461,2378";"453,9166";"457,5736";"485,2294";"505,762";"520,8257";"526,5026";"526,5026";"530,2957";"534,0954";"535,9978";"537,9019";"541,715";"547,4471";"555,113";"562,8052";"574,3922";"582,1491";"593,8326";"601,6532";"610,1262";"616,4367";"622,7896";"629,1851";"638,8583";"642,1042";"648,6281";"645,3608";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/02/2021;;1;1;"553,19";"327,36";"461,86";24;13;1;1;1;;;"464,9091";"466,7476";"468,5877";"474,119";"479,6662";"481,5189";"464,9091";"437,5505";"405,2708";"385,8495";"342,6072";"334,1132";"327,3562";"339,2033";"370,1365";"412,3911";"450,2669";"481,5189";"507,639";"524,6086";"535,9978";"543,6241";"549,3611";"553,1941";"547,4471";"541,715";"537,9019";"503,8867";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66070004;2;01/01/2021;;1;1;"459,4";"242,78";"323,2";31;14;1;1;1;;;"276,1798";"281,0374";"277,7967";"263,3294";"256,9614";"264,9274";"271,3432";"277,7967";"279,4159";"279,4159";"269,7357";"261,7338";"252,2107";"242,7757";"245,9108";"268,1306";"277,7967";"292,4525";"315,614";"332,4208";"344,3123";"356,3062";"373,6143";"398,1813";"410,6082";"421,3343";"432,1283";"435,7413";"446,6245";"453,9166";"459,4048";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/12/2020;;1;1;"264,93";"164,57";"200,57";31;5;1;1;1;;;"168,4886";"168,4886";"167,5068";"166,5259";"164,5671";"169,4714";"172,4254";"175,388";"180,3442";"189,3228";"193,3365";"197,3642";"203,4316";"208,9621";"213,4987";"225,7124";"227,2509";"228,7919";"218,0592";"204,4498";"201,4057";"193,3365";"189,3228";"188,3216";"198,3733";"207,4553";"215,0162";"221,1126";"239,6505";"255,3754";"264,9274";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/11/2020;;1;1;"208,96";"160,66";"181,99";25;11;1;1;1;;;"186,3219";"189,3228";"192,3318";"197,3642";"199,3833";"193,3365";"184,3257";"174,3995";"169,4714";"163,5891";"160,6611";"160,6611";"160,6611";"163,5891";"166,5259";"171,4398";"174,3995";"176,3774";"178,3589";"180,3442";"191,3279";"192,3318";"193,3365";"196,356";"208,9621";"208,9621";"196,356";"185,3233";"173,412";"170,4551";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/10/2020;;1;1;"184,33";"158,71";"172,37";15;11;1;1;1;;;"164,5671";"164,5671";"164,5671";"162,6121";"162,6121";"162,6121";"162,6121";"162,6121";"161,6361";"159,6871";"158,7141";"162,6121";"164,5671";"168,4886";"184,3257";"178,3589";"179,3511";"182,3331";"184,3257";"182,3331";"180,3442";"178,3589";"177,3677";"176,3774";"174,3995";"176,3774";"179,3511";"178,3589";"180,3442";"184,3257";"184,3257";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/09/2020;;1;1;"178,36";"162,61";"167,25";1;19;;1;1;;;"178,3589";"176,3774";"174,3995";"172,4254";"172,4254";"172,4254";"170,4551";"168,4886";"168,4886";"166,5259";"166,5259";"166,5259";"164,5671";"164,5671";"164,5671";"163,5891";"163,5891";"163,5891";"162,6121";"162,6121";"162,6121";"164,5671";"164,5671";"166,5259";"166,5259";"166,5259";"166,5259";"165,546";"165,546";"165,546";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/08/2020;;1;1;"213,5";"174,4";"185,29";1;22;1;1;1;;;"213,4987";"210,4716";"201,4057";"195,3486";"192,3318";"191,3279";"190,3249";"187,3213";"186,3219";"184,3257";"184,3257";"184,3257";"183,3289";"182,3331";"182,3331";"182,3331";"181,3382";"181,3382";"181,3382";"181,3382";"176,3774";"174,3995";"174,3995";"176,3774";"178,3589";"180,3442";"182,3331";"182,3331";"181,3382";"180,3442";"180,3442";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/07/2020;;1;1;"234,98";"192,33";"212,36";2;31;1;1;1;;;"231,8817";"234,9816";"234,9816";"233,4304";"230,3355";"228,7919";"228,7919";"225,7124";"222,6433";"219,5846";"216,5363";"213,4987";"213,4987";"211,9838";"210,4716";"215,0162";"216,5363";"211,9838";"205,9512";"204,4498";"203,4316";"203,4316";"198,3733";"196,356";"198,3733";"200,3941";"197,3642";"194,3421";"194,3421";"193,3365";"192,3318";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/06/2020;;1;1;"342,61";"231,88";"275,61";1;30;;1;1;;;"342,6072";"329,0422";"318,9581";"315,614";"310,6143";"303,9788";"299,0255";"299,0255";"295,7345";"295,7345";"290,8149";"282,6612";"281,0374";"279,4159";"274,5652";"266,5278";"263,3294";"263,3294";"260,1406";"260,1406";"256,9614";"253,7918";"250,6321";"247,4821";"244,342";"241,2119";"238,0917";"236,5354";"234,9816";"231,8817";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66070004;2;01/05/2020;;1;1;"452,09";"310,61";"377,18";19;6;1;1;1;;;"344,3123";"337,5045";"330,7304";"323,9904";"317,2849";"310,6143";"323,9904";"332,4208";"344,3123";"351,1535";"354,5866";"361,4773";"364,9349";"375,3562";"389,3631";"415,9627";"433,9339";"446,6245";"452,0909";"450,2669";"430,3247";"414,176";"396,4138";"392,8845";"394,6482";"394,6482";"396,4138";"396,4138";"384,0957";"373,6143";"358,0278";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66070004;2;01/04/2020;;1;1;"730,31";"351,15";"545,92";5;30;1;1;1;;;"698,9401";"709,2983";"712,7731";"723,2642";"730,3138";"726,7834";"712,7731";"698,9401";"685,2835";"671,8021";"648,6281";"622,7896";"587,9836";"562,8052";"545,5347";"503,8867";"487,0872";"479,6662";"472,2735";"464,9091";"450,2669";"433,9339";"417,7514";"403,4956";"392,8845";"384,0957";"375,3562";"364,9349";"358,0278";"351,1535";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
