Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66941000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66941000;1;01/01/2022;;1;1;"119,2798";"49,2512";"70,7804";1;24;1;1;1;"0,0";0;"119,2798";"95,3499";"67,6971";"75,8496";"86,0499";"85,0403";"86,7256";"91,8608";"86,3875";"80,7208";"78,4324";"75,8496";"71,7269";"69,236";"61,9769";"60,5054";"59,0481";"54,4812";"50,0629";"68,9271";"60,2128";"53,9207";"50,607";"49,2512";"52,5297";"50,8799";"65,5661";"68,311";"81,0498";"70,7887";"65,8689";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/12/2021;;1;1;"172,25";"41,06";"70,16";4;12;2;2;2;;;"58,8274";"76,6557";"86,5279";"172,253";"114,3821";"76,0146";"58,8274";"54,0146";"51,0854";"44,8597";"42,1311";"41,0577";"49,931";"49,931";"74,1044";"87,203";"74,1044";"81,8613";"91,2974";"85,184";"78,5918";"73,472";"62,4634";"58,8274";"54,6078";"45,969";"70,9641";"63,6512";"57,6098";"54,0146";"84,5153";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/11/2021;;1;1;"189,5";"36,36";"82,83";21;5;1;1;2;;;"48,218";"48,218";"47,0884";"37,3835";"36,3575";"57,6098";"44,8597";"50,507";"51,6664";"50,507";"50,507";"67,2679";"62,4634";"50,507";"43,7605";"62,4634";"91,987";"160,812";"184,9004";"183,0731";"189,4983";"175,8322";"131,5017";"109,896";"109,896";"87,203";"77,9443";"64,2484";"55,2033";"53,4239";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;
66941000;2;01/10/2021;;1;1;"124,35";"27,16";"49,47";25;3;1;1;1;;;"29,4813";"28,079";"27,1584";"27,6173";"28,5436";"29,9544";"32,362";"35,3424";"35,3424";"35,8486";"38,9423";"48,218";"56,4018";"51,0854";"43,7605";"58,2174";"60,0546";"58,2174";"48,7865";"47,6519";"39,4672";"34,8388";"29,4813";"57,0046";"124,3466";"109,1554";"94,7665";"66,0534";"55,2033";"52,2498";"49,931";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/09/2021;;1;1;"40,52";"27,16";"31,18";1;23;;1;1;;;"40,5249";"37,3835";"34,338";"32,8519";"31,3906";"31,3906";"31,3906";"30,4303";"30,4303";"30,4303";"31,875";"32,8519";"32,362";"31,3906";"30,4303";"29,9544";"33,8399";"34,338";"31,3906";"30,4303";"28,079";"27,6173";"27,1584";"27,1584";"27,1584";"27,1584";"28,079";"29,9544";"31,875";"31,875";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66941000;2;01/08/2021;;1;1;"39,99";"28,54";"35,06";31;27;1;1;1;;;"37,3835";"37,9004";"37,9004";"37,9004";"37,3835";"37,3835";"37,3835";"37,3835";"36,8692";"34,8388";"34,338";"35,3424";"35,3424";"35,8486";"36,3575";"35,8486";"35,3424";"34,8388";"33,8399";"33,3445";"32,8519";"32,362";"31,875";"31,3906";"29,4813";"29,011";"28,5436";"31,875";"37,3835";"39,4672";"39,9948";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/07/2021;;1;1;"49,93";"36,36";"41,24";1;25;1;1;1;;;"49,931";"49,3575";"49,3575";"48,7865";"48,218";"47,0884";"45,4131";"43,7605";"41,5931";"40,5249";"38,42";"38,42";"37,9004";"38,42";"37,9004";"37,3835";"40,5249";"39,4672";"39,4672";"38,9423";"38,42";"37,9004";"37,3835";"37,3835";"36,3575";"39,4672";"40,5249";"41,0577";"40,5249";"39,4672";"38,9423";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/06/2021;;1;1;"87,88";"40,52";"50,7";11;4;1;1;1;;;"42,1311";"41,5931";"41,0577";"40,5249";"44,8597";"42,6717";"44,8597";"49,3575";"54,0146";"57,6098";"87,8801";"83,1841";"80,5471";"72,8417";"54,0146";"50,507";"49,3575";"48,7865";"48,218";"47,6519";"47,0884";"46,5275";"44,8597";"44,3088";"43,7605";"43,2148";"42,6717";"41,5931";"40,5249";"44,8597";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66941000;2;01/05/2021;;1;1;"81,86";"39,47";"45,83";24;22;1;1;1;;;"43,7605";"43,2148";"44,8597";"45,4131";"45,969";"45,4131";"44,8597";"44,3088";"43,7605";"43,7605";"43,2148";"42,6717";"43,2148";"43,2148";"42,6717";"42,6717";"42,6717";"42,1311";"41,5931";"40,5249";"39,9948";"39,4672";"49,3575";"81,8613";"63,0562";"51,6664";"48,218";"45,969";"45,969";"42,6717";"42,6717";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/04/2021;;1;1;"77,3";"44,86";"55,85";25;30;1;1;1;;;"56,4018";"55,8013";"54,6078";"53,4239";"52,2498";"52,2498";"51,6664";"51,6664";"52,8356";"52,8356";"51,6664";"49,931";"58,8274";"66,0534";"63,0562";"56,4018";"54,6078";"57,6098";"61,8729";"58,8274";"53,4239";"61,2847";"62,4634";"62,4634";"77,2989";"57,6098";"50,507";"47,0884";"45,969";"44,8597";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66941000;2;01/03/2021;;1;1;"142,13";"57,0";"84,18";7;31;1;1;1;;;"88,5594";"78,5918";"74,739";"83,8486";"127,4967";"93,3727";"142,1302";"116,652";"96,8728";"86,5279";"77,2989";"70,3425";"66,6595";"65,4495";"70,9641";"72,8417";"83,1841";"112,1301";"115,1368";"97,579";"85,8549";"83,1841";"77,2989";"77,2989";"83,1841";"76,6557";"67,2679";"63,0562";"60,0546";"58,2174";"57,0046";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/02/2021;;1;1;"341,42";"74,74";"118,15";18;24;1;1;1;;;"117,4126";"106,2127";"87,8801";"79,8932";"164,3009";"133,9269";"111,3834";"97,579";"92,6788";"87,8801";"77,9443";"100,4244";"135,5529";"96,1687";"101,1408";"90,6097";"258,188";"341,4229";"171,3625";"127,4967";"97,579";"77,2989";"76,0146";"74,739";"79,8932";"98,2873";"108,4167";"116,652";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66941000;2;01/01/2021;;1;1;"254,05";"49,36";"134,98";22;4;1;1;1;;;"76,0146";"65,4495";"55,8013";"49,3575";"52,8356";"109,1554";"87,8801";"94,7665";"142,1302";"91,2974";"62,4634";"63,6512";"111,3834";"143,7927";"130,6969";"137,1862";"111,3834";"223,833";"178,5347";"228,7695";"231,7508";"254,0514";"230,7554";"196,0062";"161,6816";"139,65";"130,6969";"155,6315";"162,553";"153,9188";"151,3631";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/12/2020;;1;1;"92,68";"38,94";"53,24";5;29;1;1;1;;;"43,7605";"48,218";"51,6664";"63,6512";"92,6788";"76,0146";"80,5471";"77,2989";"58,2174";"48,7865";"43,7605";"41,0577";"41,5931";"45,4131";"52,2498";"51,6664";"48,218";"45,4131";"46,5275";"43,2148";"42,6717";"48,218";"64,2484";"53,4239";"46,5275";"45,4131";"44,3088";"42,1311";"38,9423";"44,8597";"79,8932";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/11/2020;;1;1;"84,52";"39,47";"58,78";16;28;1;1;1;;;"67,2679";"64,8478";"52,8356";"51,0854";"51,6664";"59,4398";"63,6512";"62,4634";"63,6512";"66,6595";"78,5918";"70,9641";"60,0546";"70,9641";"65,4495";"84,5153";"82,5216";"79,8932";"64,2484";"58,8274";"55,2033";"47,0884";"43,7605";"42,1311";"41,5931";"41,5931";"40,5249";"39,4672";"44,8597";"47,6519";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66941000;2;01/10/2020;;1;1;"118,18";"29,95";"45,89";29;13;1;1;1;;;"33,3445";"32,8519";"32,362";"35,3424";"37,3835";"39,4672";"39,4672";"37,3835";"35,3424";"33,8399";"31,3906";"30,4303";"29,9544";"30,9091";"43,7605";"56,4018";"51,6664";"41,5931";"45,4131";"41,5931";"38,42";"37,9004";"41,0577";"44,8597";"42,6717";"42,6717";"69,7232";"57,6098";"118,1752";"96,1687";"73,472";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/09/2020;;1;1;"41,59";"30,43";"36,61";7;20;1;1;1;;;"41,0577";"40,5249";"38,42";"37,9004";"37,3835";"41,0577";"41,5931";"41,5931";"40,5249";"39,4672";"37,9004";"36,3575";"34,8388";"34,338";"33,8399";"33,3445";"32,8519";"32,362";"31,3906";"30,4303";"30,9091";"37,3835";"40,5249";"39,4672";"38,42";"37,3835";"36,3575";"34,338";"33,3445";"32,8519";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66941000;2;01/08/2020;;1;1;"73,47";"40,52";"48,43";20;12;1;1;1;;;"42,6717";"41,5931";"41,5931";"41,5931";"41,5931";"41,0577";"41,5931";"41,5931";"41,5931";"41,0577";"41,0577";"40,5249";"40,5249";"41,0577";"41,5931";"48,218";"54,0146";"55,8013";"60,0546";"73,472";"72,8417";"67,2679";"62,4634";"60,6717";"54,6078";"51,0854";"47,6519";"45,4131";"43,2148";"42,1311";"41,5931";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66941000;2;01/07/2020;;1;1;"70,96";"42,13";"51,19";1;31;1;1;1;;;"70,9641";"66,6595";"61,8729";"60,0546";"57,6098";"56,4018";"55,2033";"54,6078";"54,0146";"53,4239";"52,8356";"52,8356";"51,6664";"51,6664";"50,507";"49,931";"49,3575";"48,7865";"48,218";"47,6519";"47,0884";"47,0884";"45,969";"45,4131";"45,4131";"44,8597";"44,8597";"43,7605";"43,2148";"42,6717";"42,1311";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
