Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:67100000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
67100000;1;07/08/2017;01/01/1900 11:00;99;07/08/2017;01/01/1900 08:53;99;516;"2759,499";"3966,448";"278,16";"0,696";"47,7";516;"22,7";;"65,9";
67100000;1;18/05/2017;01/01/1900 10:05;98;18/05/2017;01/01/1900 08:12;98;488;"2410,044";"3838,0";"266,0";"0,628";"61,9";488;"25,7";;"108,1";
67100000;1;17/02/2017;01/01/1900 10:10;97;17/02/2017;01/01/1900 08:18;97;309;"1507,71";"3408,76";"255,62";"0,442";"13,9";309;"30,6";;"364,6";
67100000;1;21/09/2016;01/01/1900 10:00;96;21/09/2016;01/01/1900 08:25;96;380;"1879,213";"3600,445";"269,9";"0,522";"30,3";380;"23,3";;"56,5";
67100000;1;14/06/2016;01/01/1900 10:00;95;27/02/2016;01/01/1900 08:10;95;558;"2784,584";"4105,21";"281,26";"0,678";"14,7";558;"18,9";;"83,2";
67100000;1;27/02/2016;01/01/1900 10:35;94;27/02/2016;01/01/1900 08:07;94;569;"2556,0";"3956,884";"275,0";"0,65";"19,9";568;"30,1";;;
67100000;1;29/09/2015;01/01/1900 10:30;93;29/09/2015;01/01/1900 08:05;93;475;"2497,223";"3861,74";"275,0";"0,647";"28,0";476;"27,5";;;
67100000;1;10/06/2015;01/01/1900 10:00;92;10/06/2015;01/01/1900 08:13;92;487;"2345,9";"3925,85";"278,23";"0,598";"15,4";487;"26,1";;;
67100000;1;17/02/2015;01/01/1900 10:05;91;17/02/2015;01/01/1900 08:05;91;366;"809,377";"3585,29";"265,43";"0,505";"34,0";366;;;;
67100000;1;17/09/2014;01/01/1900 09:55;90;17/09/2014;01/01/1900 08:01;90;678;"4112,22";"4452,37";"285,65";"0,908";"14,7";678;;;;
67100000;1;13/06/2014;01/01/1900 10:00;89;13/06/2014;01/01/1900 08:03;89;678;"3492,815";"4433,11";"292,36";"0,786";"17,8";678;"23,5";;;
67100000;1;17/02/2014;01/01/1900 10:10;88;17/02/2014;01/01/1900 08:04;88;269;"1309,0";"3259,39";"265,0";"0,396";"23,6";269;"30,0";;;
67100000;1;21/09/2013;01/01/1900 10:20;87;21/09/2013;01/01/1900 08:35;87;448;"2327,0";"3741,07";"271,32";"0,62";"24,5";448;"24,7";;;
67100000;1;15/03/2013;01/01/1900 10:35;85;15/03/2013;01/01/1900 08:11;85;281;"1405,272";"3286,6";"261,52";"0,432";"19,9";281;"30,56";;"50,6";
67100000;1;27/07/2012;01/01/1900 10:45;83;27/07/2012;01/01/1900 08:30;83;400;"1922,66";"3603,7";"272,8";"0,555";"17,1";401;"21,9";;"66,2";"Não chegou a amostra extra no laboratório,"
67100000;1;27/04/2012;01/01/1900 12:00;82;27/04/2012;01/01/1900 07:50;82;401;"1822,986";"4663,26";"266,98";"0,846";"19,3";401;"28,0";;"77,02";
67100000;1;11/09/2010;01/01/1900 11:00;77;11/09/2010;01/01/1900 07:00;77;391;"2061,831";"3629,42";"275,01";"0,568";"27,7";391;"24,3";"28,0";"66,27";
67100000;1;18/05/2010;01/01/1900 14:20;76;18/05/2010;01/01/1900 08:40;76;443;"2219,0";"3891,0";"276,07";"0,57";"21,294";443;;;"73,26";
67100000;1;24/10/2009;01/01/1900 12:40;75;24/10/2009;01/01/1900 07:40;75;271;"1509,639";"3453,05";"281,0";"0,437";"37,7";271;"29,1";"27,59";"74,48";
67100000;1;27/07/2009;01/01/1900 12:20;74;27/07/2009;01/01/1900 08:15;74;379;"2050,228";"3557,46";"270,74";"0,576";"0,3";379;"20,2";"48,37";"102,9";"Amostra composta não coletada(quebra de equipamento),Fato de repetir o valor da Extra para a Concentração,"
67100000;1;25/03/2009;01/01/1900 12:30;73;25/03/2009;01/01/1900 08:40;73;301;"1700,0";"3639,0";"270,39";"0,47";"23,06";301;;"16,06";"71,0";
67100000;1;22/09/2008;01/01/1900 17:30;72;22/09/2008;01/01/1900 09:15;72;508;"2982,0";"3972,0";"270,49";"0,751";"19,52";508;"24,0";"23,08";"62,0";
67100000;1;04/07/2008;01/01/1900 09:30;71;03/07/2008;01/01/1900 08:30;71;545;"2828,0";"3892,0";"287,89";"0,727";"27,43";545;"21,6";;"54,0";
67100000;1;22/11/2007;01/01/1900 10:55;70;21/11/2007;01/01/1900 09:00;70;198;"1061,706";"3183,4";"268,35";"0,334";"20,03";198;"29,1";;;
67100000;1;23/07/2007;01/01/1900 10:30;69;23/07/2007;01/01/1900 07:20;69;543;"3266,0";"4015,0";"297,95";"0,813";"24,43";543;"20,8";;"48,0";
67100000;1;02/04/2007;01/01/1900 14:10;68;02/04/2007;01/01/1900 07:05;68;509;"2740,312";"1864,52";"283,79";"0,709";"44,42";509;"31,1";;"7,0";
67100000;1;19/07/2006;01/01/1900 11:15;67;19/07/2006;01/01/1900 07:30;67;540;"2822,274";"3716,37";"273,01";"0,759";"29,65";540;;;;
67100000;1;31/10/2005;01/01/1900 09:40;66;31/10/2005;01/01/1900 07:10;66;212;"1093,839";"3209,29";"253,82";"0,341";"29,06";212;;;"53,5";
67100000;1;13/07/2005;01/01/1900 12:40;65;13/07/2005;01/01/1900 08:30;65;384;"2173,508";"3685,76";"270,59";"0,59";"27,36";384;;"6,63";"53,7";
67100000;1;16/04/2002;01/01/1900 15:10;23;16/04/2002;01/01/1900 08:20;23;451;"3056,705";"3865,1";"280,42";"0,791";"993,36";451;;"66,77";"88,0";
