Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:67100000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
67100000;2;01/04/2021;;1;1;"1445,44";"1353,59";"1413,42";1;29;;1;1;;;"1445,4414";"1445,4414";"1445,4414";"1440,7897";"1440,7897";"1440,7897";"1440,7897";"1440,7897";"1436,1443";"1436,1443";"1426,872";"1426,872";"1426,872";"1417,6248";"1417,6248";"1408,4023";"1417,6248";"1413,0104";"1408,4023";"1403,8007";"1403,8007";"1399,2051";"1390,0328";"1390,0328";"1390,0328";"1390,0328";"1385,456";"1367,2118";"1353,5946";"1353,5946";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
67100000;2;01/03/2021;;1;1;"1454,76";"1326,53";"1387,4";29;2;1;1;1;;;"1331,0251";"1326,5302";"1326,5302";"1326,5302";"1326,5302";"1331,0251";"1331,0251";"1335,5265";"1335,5265";"1344,548";"1353,5946";"1371,7635";"1380,8856";"1380,8856";"1390,0328";"1390,0328";"1390,0328";"1390,0328";"1399,2051";"1403,8007";"1413,0104";"1417,6248";"1426,872";"1436,1443";"1445,4414";"1445,4414";"1450,0995";"1450,0995";"1454,7635";"1454,7635";"1450,0995";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
67100000;2;01/02/2021;;1;1;"1408,4";"1259,87";"1325,1";1;14;;1;1;;;"1408,4023";"1408,4023";"1399,2051";"1390,0328";"1390,0328";"1390,0328";"1371,7635";"1358,1274";"1340,034";"1317,5591";"1304,15";"1290,798";"1273,0841";"1259,8655";"1264,2654";"1264,2654";"1264,2654";"1273,0841";"1290,798";"1299,6931";"1308,6134";"1308,6134";"1308,6134";"1317,5591";"1317,5591";"1326,5302";"1326,5302";"1331,0251";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
67100000;2;01/01/2021;;1;1;"1390,03";"764,96";"944,53";31;1;1;1;1;;;"764,965";"768,5424";"772,1268";"775,7181";"775,7181";"782,9216";"790,1526";"797,4112";"797,4112";"804,6974";"804,6974";"804,6974";"812,011";"819,3521";"830,4152";"834,1165";"848,9902";"863,973";"879,0643";"894,264";"932,7352";"983,7494";"1035,8865";"1080,8721";"1143,49";"1203,2484";"1264,2654";"1308,6134";"1344,548";"1371,7635";"1390,0328";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
67100000;2;01/12/2020;;1;1;"790,15";"747,18";"765,23";18;3;1;1;1;;;"761,3944";"754,2741";"747,1816";"750,7244";"754,2741";"754,2741";"761,3944";"775,7181";"779,3164";"772,1268";"761,3944";"750,7244";"747,1816";"757,8308";"757,8308";"764,965";"772,1268";"790,1526";"786,5336";"779,3164";"772,1268";"768,5424";"761,3944";"761,3944";"772,1268";"782,9216";"772,1268";"764,965";"761,3944";"764,965";"761,3944";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
67100000;2;01/11/2020;;1;1;"812,01";"694,88";"755,47";20;1;1;;1;;;"694,8787";"733,0803";"757,8308";"747,1816";"729,5724";"715,6107";"708,6719";"705,2131";"705,2131";"708,6719";"719,0906";"722,5775";"726,0715";"743,6458";"747,1816";"757,8308";"772,1268";"793,7784";"801,0509";"812,011";"812,011";"812,011";"808,3508";"801,0509";"786,5336";"775,7181";"775,7181";"768,5424";"761,3944";"761,3944";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
67100000;2;01/10/2020;;1;1;"698,32";"582,23";"630,47";1;24;1;1;1;;;"698,3165";"688,0244";"684,6078";"681,1982";"674,4004";"674,4004";"671,0121";"664,2568";"657,5298";"650,8314";"644,1615";"637,5201";"630,9073";"624,3231";"624,3231";"621,0418";"614,5007";"607,9885";"604,7431";"598,2741";"591,834";"588,6248";"585,4229";"582,2282";"582,2282";"585,4229";"588,6248";"598,2741";"617,7677";"624,3231";"647,4929";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
67100000;2;01/09/2020;;1;1;"1015,7";"708,67";"854,71";1;30;;1;1;;;"1015,7015";"999,6724";"987,7202";"987,7202";"983,7494";"975,8278";"967,9327";"956,1401";"940,5101";"924,9872";"913,4155";"890,4539";"879,0643";"863,973";"845,2616";"834,1165";"823,033";"812,011";"797,4112";"790,1526";"786,5336";"779,3164";"764,965";"757,8308";"750,7244";"736,5952";"729,5724";"722,5775";"715,6107";"708,6719";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
67100000;2;01/08/2020;;1;1;"1190,34";"1023,76";"1090,04";25;16;1;1;1;;;"1156,1888";"1147,7166";"1143,49";"1135,0565";"1126,6488";"1118,2672";"1101,5819";"1089,1364";"1080,8721";"1072,6338";"1064,4218";"1056,236";"1048,0764";"1039,9432";"1031,8363";"1023,7557";"1027,7927";"1027,7927";"1031,8363";"1048,0764";"1052,153";"1064,4218";"1139,27";"1173,2112";"1190,3367";"1186,0457";"1147,7166";"1109,9115";"1076,7496";"1048,0764";"1031,8363";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
67100000;2;01/07/2020;;1;1;"1362,67";"1164,69";"1283,25";2;31;1;1;1;;;"1358,1274";"1362,6665";"1358,1274";"1353,5946";"1353,5946";"1344,548";"1340,034";"1335,5265";"1331,0251";"1322,0415";"1322,0415";"1317,5591";"1313,0831";"1304,15";"1304,15";"1299,6931";"1299,6931";"1299,6931";"1290,798";"1268,6715";"1255,472";"1246,7041";"1233,6002";"1224,8964";"1216,2179";"1211,8883";"1198,9381";"1190,3367";"1186,0457";"1173,2112";"1164,6871";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
67100000;2;01/06/2020;;1;1;"1385,46";"1340,03";"1368,01";11;27;1;1;1;;;"1344,548";"1344,548";"1349,0681";"1353,5946";"1358,1274";"1367,2118";"1367,2118";"1371,7635";"1376,3214";"1380,8856";"1385,456";"1385,456";"1385,456";"1385,456";"1385,456";"1385,456";"1385,456";"1385,456";"1380,8856";"1380,8856";"1376,3214";"1371,7635";"1367,2118";"1362,6665";"1358,1274";"1349,0681";"1340,034";"1349,0681";"1353,5946";"1353,5946";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
67100000;2;01/05/2020;;1;1;"1344,55";"1251,08";"1286,5";31;9;1;1;1;;;"1281,9283";"1281,9283";"1277,503";"1273,0841";"1268,6715";"1268,6715";"1259,8655";"1259,8655";"1251,0848";"1251,0848";"1251,0848";"1251,0848";"1251,0848";"1251,0848";"1255,472";"1259,8655";"1281,9283";"1295,2424";"1295,2424";"1299,6931";"1299,6931";"1304,15";"1308,6134";"1308,6134";"1308,6134";"1313,0831";"1322,0415";"1331,0251";"1335,5265";"1340,034";"1344,548";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
