Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoSecao: 1 = Régua, 2 = Medição

Restrições da consulta:
Código da Estação:66810000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumLevantamento;TipoSecao;NumVerticais;DistanciaPIPF;EixoXDistMaxima;EixoXDistMinima;EixoYCotaMaxima;EixoYCotaMinima;ElmGeomPassoCota;Observacoes;Vertical
66810000;1;26/11/2008;;;2;32;"360,1";"400,0";"0,0";"900,0";"-1200,0";"10,0";;",777|4,782|12,798|16,777|20,736|24,700|25,7,668|54,09,304|66,52,277|78,52,202|90,5,100|103,49,-22|111,12,-46|121,51,-83|135,08,-136|150,44,-188|164,56,-222|178,49,-246|188,06,-323|203,35,-406|221,63,-499|240,35,-642|254,47,-775|268,43,-893|285,89,-1001|301,23,-1078|319,95,-862|331,35,-234|351,72,668|353,72,718|357,02,759|360,12,725|"
66810000;2;26/11/2008;;;2;32;"360,12";"377,9868";"17,8668";"798,0";"-1078,0";"10,0";;"52,947,-136|168,307,-188|182,427,-222|196,357,-246|205,927,-323|221,217,-406|239,497,-499|258,217,-642|272,337,-775|286,297,-893|303,757,-1001|319,097,-1078|337,817,-862|349,217,-234|369,587,668|371,587,718|374,887,759|377,987,725|17,8668,777|21,8668,782|29,8668,798|33,8668,777|37,8668,736|41,8668,700|43,5668,668|71,9568,304|84,3868,277|96,3868,202|108,367,100|121,357,-22|128,987,-46|139,377,-83|"
66810000;2;30/08/2008;;;2;34;"353,91";"379,7195";"25,8095";"788,0";"-1145,0";"10,0";;"5,8095,766|29,8095,777|31,3095,777|35,3095,788|43,3095,753|47,3095,714|51,3095,668|54,6095,623|71,6095,337|86,5195,253|101,49,212|115,299,84|127,289,-92|141,279,-179|154,859,-197|168,309,-271|181,32,-313|193,029,-310|206,579,-424|222,6,-473|238,35,-586|251,35,-752|266,319,-875|280,28,-1020|292,409,-1047|308,259,-1145|321,34,-1053|337,329,-664|352,27,-129|369,02,623|372,02,706|375,62,758|376,62,753|379,72,718|"
66810000;1;30/08/2008;;;2;34;"353,91";"370,0";"0,0";"800,0";"-1300,0";"10,0";;",766|4,777|5,5,777|9,5,788|17,5,753|21,5,714|25,5,668|28,8,623|45,8,337|60,71,253|75,68,212|89,49,84|101,48,-92|115,47,-179|129,05,-197|142,5,-271|155,51,-313|167,22,-310|180,77,-424|196,79,-473|212,54,-586|225,54,-752|240,51,-875|254,47,-1020|266,6,-1047|282,45,-1145|295,53,-1253|311,52,-664|326,46,-129|343,21,623|346,21,706|349,81,758|350,81,753|353,91,718|"
66810000;1;31/10/2007;;;2;36;"343,0";"361,0";"0,0";"800,0";"-1120,0";"10,0";;",768|14,3,789|22,3,798|30,3,725|38,3,620|42,3,595|50,3,504|54,3,407|59,11,283|77,46,253|91,49,181|103,22,102|114,08,-9|129,75,-99|144,78,-169|160,34,-198|168,18,-247|181,44,-306|193,38,-374|200,09,-381|217,24,-426|227,43,-485|237,48,-534|254,36,-716|271,61,-916|287,49,-1010|304,33,-1103|317,29,-1026|335,-327|344,12,407|346,12,482|348,12,578|352,12,667|355,12,743|357,32,760|359,32,741|"
66810000;2;31/10/2007;;;2;36;"359,32";"374,9197";"15,5997";"798,0";"-1103,0";"10,0";;"5,5997,768|29,8997,789|37,8997,798|45,8997,725|53,8997,620|57,8997,595|65,8997,504|69,8997,407|74,7097,283|93,0597,253|107,09,181|118,82,102|129,68,-9|145,35,-99|160,38,-169|175,94,-198|183,78,-247|197,04,-306|208,98,-374|215,69,-381|232,84,-426|243,03,-485|253,08,-534|269,96,-716|287,21,-916|303,09,-1010|319,93,-1103|332,89,-1026|350,6,-327|359,72,407|361,72,482|363,72,578|367,72,667|370,72,743|372,92,760|374,92,741|"
66810000;2;06/10/2006;;;2;24;"381,47";"381,9111";"0,4411";"758,0";"-975,0";"10,0";;",4411,682|20,4411,695|32,4411,664|40,4411,597|48,4411,609|50,4411,581|64,8811,288|78,5411,235|112,781,74|141,151,-98|158,191,-204|183,881,-301|204,881,-323|222,371,-525|239,211,-624|257,011,-756|291,301,-959|312,641,-975|343,441,-546|365,511,581|367,511,629|369,211,674|373,911,758|381,911,690|"
66810000;1;06/10/2006;;;2;24;"353,0";"385,0";"0,0";"780,0";"-1200,0";"10,0";;",682|20,695|32,664|40,597|48,609|50,581|64,44,288|78,1,235|112,34,74|140,71,-98|157,75,-204|183,44,-301|204,44,-323|221,93,-525|238,77,-624|256,57,-756|290,86,-959|312,2,-1175|343,-546|365,07,581|367,07,629|368,77,674|373,47,758|381,47,690|"
66810000;1;30/09/2005;01/01/1900 08:00;;;37;"345,0";"360,0";"0,0";"1000,0";"-1150,0";"10,0";;",787|4,796|8,799|12,952|26,615|32,547|38,436|57,52,207|63,92,200|72,71,124|82,67,115|93,9,34|103,82,-35|115,82,-112|129,02,-175|143,85,-265|156,51,-276|161,15,-351|172,07,-403|182,34,-474|191,64,-502|202,44,-544|212,86,-558|223,9,-607|234,85,-676|246,78,-812|259,83,-964|274,37,-1031|290,9,-1098|304,85,-889|318,43,-360|332,51,436|335,51,528|339,51,624|341,51,706|345,51,762|347,51,737|"
66810000;2;30/09/2005;01/01/1900 08:00;;2;37;"347,51";"377,3715";"29,8615";"799,0";"-1098,0";"10,0";;"21,501,-502|232,301,-544|242,721,-558|253,762,-607|264,711,-676|276,642,-812|289,691,-964|304,232,-1031|320,762,-1098|334,711,-889|348,292,-360|362,371,436|365,371,528|369,371,624|371,371,706|375,371,762|377,371,737|29,8615,787|33,8615,796|37,8615,799|41,8615,752|55,8615,615|61,8615,547|67,8615,436|87,3815,207|93,7815,200|102,572,124|112,532,115|123,761,34|133,682,-35|145,682,-112|158,882,-175|173,712,-265|186,372,-276|191,012,-351|201,932,-403|212,202,-474|"
66810000;1;08/10/2004;01/01/1900 07:00;1;2;39;"343,0";"370,0";"0,0";"800,0";"-1150,0";"10,0";;",785|4,784|8,793|12,799|16,754|20,733|24,676|28,633|32,596|36,552|40,497|54,41,247|72,03,167|74,84,132|85,43,45|98,57,-11|110,1,-86|116,74,-164|133,92,-227|148,26,-325|161,46,-373|180,53,-366|194,35,-461|216,19,-557|234,41,-731|260,96,-960|281,96,-1077|301,96,-1068|308,62,-768|321,67,-228|328,56,326|335,7,497|337,7,552|339,7,594|341,7,634|342,7,667|344,7,735|347,4,757|348,9,742|"
66810000;2;08/10/2004;01/01/1900 07:00;1;2;39;"348,9";"378,9624";"30,0624";"799,0";"-1077,0";"10,0";;"0,0624,785|34,0624,784|38,0624,793|42,0624,799|46,0624,754|50,0624,733|54,0624,676|58,0624,633|62,0624,596|66,0624,552|70,0624,497|84,4724,247|102,092,167|104,902,132|115,492,45|128,632,-11|140,162,-86|146,802,-164|163,982,-227|178,322,-325|191,522,-373|210,592,-366|224,412,-461|246,252,-557|264,472,-731|291,022,-960|312,022,-1077|332,022,-1068|338,682,-768|351,732,-228|358,622,326|365,762,497|367,762,552|369,762,594|371,762,634|372,762,667|374,762,735|377,462,757|378,962,742|"
66810000;2;05/09/2003;01/01/1900 07:00;1;2;32;"341,93";"374,244";"32,314";"795,0";"-902,0";"10,0";;"2,314,786|36,314,792|40,314,795|44,314,751|48,314,721|52,314,679|56,314,619|77,094,275|87,364,207|98,304,150|117,254,51|127,084,-7|142,534,-99|151,264,-168|164,754,-226|185,294,-315|197,784,-315|218,104,-410|251,934,-615|264,244,-748|281,794,-900|291,064,-901|312,904,-898|327,594,-902|334,614,-892|341,184,-790|352,004,-118|360,804,430|367,544,619|369,044,664|371,044,721|374,244,757|"
66810000;1;05/09/2003;01/01/1900 07:00;1;2;32;"341,0";"355,0";"0,0";"800,0";"-930,0";"10,0";;",786|4,792|8,795|12,751|16,721|20,679|24,619|44,78,275|55,05,207|65,99,150|84,94,51|94,77,-7|110,22,-99|118,95,-168|132,44,-226|152,98,-315|165,47,-315|185,79,-410|219,62,-615|231,93,-748|249,48,-900|258,75,-901|280,59,-898|295,28,-902|302,3,-892|308,87,-790|319,69,-118|328,49,430|335,23,619|336,73,664|338,73,721|341,93,757|"
66810000;1;24/09/2002;01/01/1900 07:00;1;2;35;"336,0";"390,0";"0,0";"810,0";"-1150,0";"10,0";;",778|4,785|12,775|16,753|24,675|32,585|35,6,543|50,49,250|59,08,191|67,16,145|76,71,76|89,79,21|104,07,-64|125,61,-189|146,51,-286|171,83,-320|192,74,-412|208,46,-518|225,6,-610|242,31,-705|252,29,-865|271,23,-1004|287,89,-1094|304,23,-902|307,92,-778|318,69,-282|330,38,285|334,89,543|336,89,579|337,89,607|339,89,652|345,49,728|342,99,759|342,29,736|341,29,688|"
66810000;2;24/09/2002;01/01/1900 07:00;1;2;35;"345,49";"376,0917";"30,6017";"785,0";"-1094,0";"10,0";;"4,6017,785|42,6017,775|46,6017,753|54,6017,675|62,6017,585|66,2017,543|81,0917,250|89,6817,191|97,7617,145|107,312,76|120,392,21|134,672,-64|156,212,-189|177,112,-286|202,432,-320|223,342,-412|239,062,-518|256,202,-610|272,912,-705|282,892,-865|301,832,-1004|318,492,-1094|334,832,-902|338,522,-778|349,292,-282|360,982,285|365,492,543|367,492,579|368,492,607|370,492,652|371,892,688|372,892,736|373,592,759|376,092,728|30,6017,778|"
66810000;2;21/07/2001;01/01/1900 07:00;1;2;30;"348,4301";"381,0338";"32,6037";"788,0";"-1050,0";"10,0";;"2,6037,777|40,6037,788|50,6037,788|54,6037,738|58,6037,704|62,6037,648|65,1037,646|91,0137,224|105,254,124|120,774,46|140,094,-71|154,864,-184|169,624,-266|188,604,-279|207,964,-426|228,634,-483|251,604,-535|267,844,-692|288,654,-817|306,634,-1009|327,924,-1050|343,354,-657|357,034,191|369,834,616|371,034,634|371,734,702|373,734,734|376,734,762|378,534,748|381,034,722|"
66810000;1;21/07/2001;01/01/1900 07:00;1;2;30;"337,0";"360,0";"0,0";"850,0";"-1150,0";"10,0";;",777|8,788|18,788|22,738|26,704|30,648|32,5,646|58,41,224|72,65,124|88,17,46|107,49,-71|122,26,-184|137,02,-266|156,-279|175,36,-426|196,03,-483|219,-535|235,24,-692|256,05,-817|274,03,-1009|295,32,-1050|310,75,-657|324,43,191|337,23,616|338,43,634|339,13,702|341,13,734|344,13,762|345,93,748|348,43,722|"
66810000;1;28/07/1999;01/01/1900 07:00;1;2;31;"345,7";"365,0";"0,0";"800,0";"-999,0";"10,0";;"2,780|24,743|33,654|64,9,195|85,25,57|115,3,-121|143,7,-273|167,4,-371|177,2,-430|191,7,-431|203,1,-394|220,4,-522|238,4,-672|252,2,-749|269,1,-875|288,3,-1028|301,-1083|321,1,-785|334,9,-246|351,654|354,723|357,7,762|360,7,722|0,770|20,795|28,719|53,86,308|72,01,133|101,4,-51|128,-188|155,-319|"
66810000;2;28/07/1999;01/01/1900 07:00;1;2;31;"360,7";"376,12";"15,42";"795,0";"-1083,0";"10,0";;"5,42,770|27,42,780|35,42,795|39,42,743|43,42,719|48,42,654|69,28,308|80,32,195|87,43,133|100,67,57|116,82,-51|130,72,-121|143,42,-188|159,12,-273|170,42,-319|182,82,-371|192,62,-430|207,12,-431|218,52,-394|235,82,-522|253,82,-672|267,62,-749|284,52,-875|303,72,-1028|316,42,-1083|336,52,-785|350,32,-246|366,42,654|369,42,723|373,12,762|376,12,722|"
66810000;2;26/07/1997;01/01/1900 07:00;1;2;31;"379,7";"379,7";"0,0";"805,0";"-1125,0";"10,0";;",805|16,761|33,781|45,740|50,6,702|65,53,512|76,69,270|83,217|94,42,131|106,4,29|117,9,-53|126,1,-116|145,5,-213|165,5,-273|176,3,-330|188,-361|195,9,-404|215,4,-477|234,2,-542|244,2,-555|253,-588|271,4,-627|290,1,-890|301,2,-1004|313,7,-1056|328,5,-1125|342,9,-728|355,3,112|371,5,702|377,7,759|379,7,726|"
66810000;1;26/07/1997;01/01/1900 07:00;1;2;31;"0,0";"400,0";"0,0";"850,0";"-999,0";"10,0";;",805|16,761|33,781|45,740|50,6,702|65,53,512|76,69,270|83,217|94,42,131|106,4,29|117,9,-53|126,1,-116|145,5,-213|165,5,-273|176,3,-330|188,-361|195,9,-404|215,4,-477|234,2,-542|244,2,-555|253,-588|271,4,-627|290,1,-890|301,2,-1004|313,7,-1056|328,5,-1125|342,9,-728|355,3,112|371,5,702|377,7,759|379,7,726|"
66810000;1;27/08/1996;01/01/1900 07:00;1;2;31;"343,2";"400,0";"0,0";"800,0";"-999,0";"10,0";;"3,17,-24|116,2,-141|146,1,-268|175,-371|206,3,-432|231,4,-628|274,7,-896|302,8,-978|323,8,-406|345,5,624|352,3,757|358,2,718|24,1,753|33,8,624|66,18,153|77,55,74|103,4,-78|129,8,-191|159,6,-345|192,3,-396|221,1,-496|257,-803|293,4,-1039|314,4,-881|339,1,218|348,3,686|355,2,765|0,771|11,2,785|29,1,674|51,35,260|"
66810000;2;27/08/1996;01/01/1900 07:00;1;2;31;"358,2";"379,2416";"21,0416";"785,0";"-1039,0";"10,0";;"1,0416,771|32,2416,785|45,1416,753|50,1416,674|54,8416,624|72,3916,260|87,2216,153|98,5916,74|114,212,-24|124,442,-78|137,242,-141|150,842,-191|167,142,-268|180,642,-345|196,042,-371|213,342,-396|227,342,-432|242,142,-496|252,442,-628|278,042,-803|295,742,-896|314,442,-1039|323,842,-978|335,442,-881|344,842,-406|360,142,218|366,542,624|369,342,686|373,342,757|376,242,765|379,242,718|"
66810000;2;16/10/1995;01/01/1900 07:00;1;2;37;"351,2";"380,8772";"29,6772";"797,0";"-1068,0";"10,0";;"80,877,725|29,6772,785|33,6772,787|37,6772,797|45,6772,752|53,6772,672|57,6772,620|61,6772,593|63,6772,532|77,4772,287|90,5572,170|97,6772,82|107,757,17|119,877,-59|124,247,-60|143,077,-173|155,877,-212|168,277,-244|187,577,-228|213,677,-413|225,377,-418|239,077,-549|257,677,-656|264,177,-699|268,977,-729|274,977,-726|299,177,-871|306,177,-1058|326,877,-1068|339,877,-719|360,377,252|365,377,532|367,177,603|369,177,654|371,177,723|374,177,753|376,877,763|"
66810000;1;16/10/1995;01/01/1900 07:00;1;2;37;"343,2";"360,0";"0,0";"900,0";"-999,0";"10,0";;",787|16,752|28,620|34,532|60,88,170|78,08,17|94,57,-60|126,2,-212|157,9,-228|195,7,-418|228,-656|239,3,-729|269,5,-871|297,2,-1068|330,7,252|339,5,654|344,5,753|351,2,725|0,785|8,797|24,672|32,593|47,8,287|68,82|90,2,-59|113,4,-173|138,6,-244|184,-413|209,4,-549|234,5,-699|245,3,-726|276,5,-1058|310,2,-719|335,7,532|337,5,603|341,5,723|347,2,763|"
