Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:66810000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
66810000;1;07/12/2012;01/01/1900 13:50;57;07/12/2012;01/01/1900 11:40;57;410;"798,467";"2203,64";"297,76";"0,388";"49,8";410;"31,7";;"38,0";
66810000;1;25/06/2012;01/01/1900 14:40;55;25/06/2012;01/01/1900 08:00;55;630;"1712,402";"2884,2";"351,9";"0,588";"16,4";630;"24,5";;"50,8";
66810000;1;03/04/2012;01/01/1900 14:00;54;03/04/2012;01/01/1900 10:40;54;507;"1322,028";"2631,19";"314,83";"0,506";"26,9";507;"30,0";;"54,44";
66810000;1;22/07/2011;01/01/1900 15:00;52;22/07/2011;01/01/1900 11:05;52;688;"2047,954";"3071,08";"293,38";"0,667";"10,093";688;"24,7";;"55,3";
66810000;1;14/10/2010;01/01/1900 14:30;50;14/10/2010;01/01/1900 11:30;50;452;"947,704";"2304,76";"303,32";"0,411";"57,0";452;;"48,02";"48,3";
66810000;1;20/07/2010;01/01/1900 16:10;49;20/07/2010;01/01/1900 11:30;49;663;"1778,0";"2949,0";"289,74";"0,603";"27,81";663;"16,9";"5,03";"50,1";
66810000;1;24/09/2009;01/01/1900 14:30;47;24/09/2009;01/01/1900 11:30;47;545;"1311,323";"2708,75";"306,64";"0,484";"0,0";545;"26,1";"25,28";"50,32";"Coletado somente amostra extra à 29220 m do PI,"
66810000;1;26/06/2009;01/01/1900 15:01;46;26/06/2009;01/01/1900 12:05;46;668;"2143,0";"3076,0";"326,02";"0,697";"15,31";668;"23,0";;"48,82";
66810000;1;29/11/2008;01/01/1900 15:45;45;29/11/2008;01/01/1900 12:45;45;424;"934,0";"2241,0";"292,1";"0,417";"69,37";424;;;"46,0";
66810000;1;30/08/2008;01/01/1900 12:34;44;30/08/2008;01/01/1900 09:20;44;623;"1606,0";"3103,0";"314,41";"0,518";"20,0";623;;;"56,0";
66810000;1;24/05/2008;01/01/1900 12:48;43;24/05/2008;01/01/1900 08:55;43;767;"3541,0";"3764,0";"328,23";"0,941";"5,94";767;;;"46,0";
66810000;1;31/10/2007;01/01/1900 11:50;42;31/10/2007;01/01/1900 07:30;42;407;"894,132";"2236,92";"289,82";"0,4";"53,8";407;"29,2";;"46,0";
66810000;1;01/07/2007;01/01/1900 12:20;41;01/07/2007;01/01/1900 08:10;41;690;"2153,215";"3155,06";"323,63";"0,682";"12,03";691;"23,5";;"42,0";
66810000;1;01/06/2002;01/01/1900 15:30;30;18/05/2002;01/01/1900 10:05;30;741;"3543,323";"3479,72";"326,79";"1,018";"69,19";741;;"18,83";"53,0";
