Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66710000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66710000;1;01/01/2023;;1;1;"738,2351";"503,4844";"619,9822";31;1;1;1;1;;0;"503,4844";"505,6321";"507,7835";"509,9386";"514,2595";"524,0343";"530,5914";"537,1808";"546,0168";"551,5683";"558,2595";"570,6097";"583,0669";"602,5284";"625,7476";"638,6663";"646,9417";"657,6436";"667,2148";"675,6346";"679,2559";"681,6743";"686,5215";"696,2566";"699,9213";"704,8194";"709,7311";"715,8897";"722,0694";"728,2701";"738,2351";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/12/2022;;1;1;"499,1997";"368,9707";"415,1313";31;1;1;1;1;;0;"368,9707";"374,6788";"385,2338";"385,2338";"391,04";"392,9831";"392,9831";"392,0111";"389,1008";"387,1654";"390,0699";"393,956";"396,8807";"396,8807";"398,8352";"398,8352";"400,7935";"402,7556";"405,7059";"409,653";"415,6019";"420,5853";"428,6078";"433,6523";"437,7047";"450,9783";"467,5303";"481,1526";"487,492";"492,8";"499,1997";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/11/2022;;1;1;"420,5853";"368,0227";"401,6852";9;30;1;1;1;;0;"413,6151";"414,6081";"413,6151";"412,6232";"412,6232";"414,6081";"416,5967";"418,5891";"420,5853";"420,5853";"419,5868";"418,5891";"415,6019";"413,6151";"409,653";"405,7059";"403,7381";"400,7935";"398,8352";"396,8807";"394,93";"392,0111";"390,0699";"388,1326";"384,2694";"378,5035";"374,6788";"369,9196";"368,9707";"368,0227";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66710000;1;01/10/2022;;1;1;"408,6648";"343,7168";"384,0642";23;1;1;1;1;;0;"343,7168";"346,4876";"352,0557";"357,659";"364,2405";"366,1297";"369,9196";"371,8204";"374,6788";"377,5459";"377,5459";"380,4216";"385,2338";"385,2338";"386,1991";"387,1654";"388,1326";"390,0699";"392,0111";"392,9831";"399,8139";"407,6775";"408,6648";"405,7059";"400,7935";"395,9048";"392,9831";"392,9831";"399,8139";"404,7215";"407,6775";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/09/2022;;1;1;"376,5892";"329,0886";"344,4973";1;21;1;1;1;;0;"376,5892";"373,725";"373,725";"370,8695";"367,0757";"363,2974";"360,4738";"356,7227";"350,1958";"347,4132";"344,6394";"340,9548";"338,2016";"337,2859";"336,3711";"334,5446";"333,6328";"332,7219";"330,9033";"329,9954";"329,0886";"329,0886";"329,0886";"329,0886";"329,0886";"331,8121";"335,4573";"339,1184";"341,8745";"341,8745";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66710000;1;01/08/2022;;1;1;"387,1654";"364,2405";"376,6178";21;7;1;1;1;"0,0";0;"371,8204";"369,9196";"368,9707";"368,0227";"366,1297";"366,1297";"364,2405";"364,2405";"371,8204";"371,8204";"371,8204";"373,725";"373,725";"373,725";"373,725";"373,725";"375,6335";"385,2338";"385,2338";"385,2338";"387,1654";"387,1654";"385,2338";"385,2338";"385,2338";"383,306";"383,306";"383,306";"381,3821";"379,4621";"379,4621";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/07/2022;;1;1;"477,9952";"373,725";"414,1209";1;31;1;1;1;"0,0";0;"477,9952";"475,8949";"469,6159";"461,2956";"453,0343";"448,926";"440,7539";"437,7047";"432,6415";"427,6017";"423,5867";"419,5868";"415,6019";"413,6151";"409,653";"405,7059";"403,7381";"401,7741";"397,8574";"395,9048";"393,956";"391,04";"389,1008";"388,1326";"387,1654";"385,2338";"383,306";"380,4216";"377,5459";"375,6335";"373,725";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/06/2022;;1;1;"509,9386";"485,3752";"499,0752";22;7;1;1;1;"0,0";0;"508,8606";"505,6321";"501,3402";"497,0629";"493,8644";"489,6125";"485,3752";"489,6125";"493,8644";"498,1308";"501,3402";"502,4119";"503,4844";"501,3402";"498,1308";"495,9958";"494,9296";"492,8";"495,9958";"502,4119";"506,7074";"509,9386";"509,9386";"507,7835";"507,7835";"503,4844";"498,1308";"495,9958";"493,8644";"486,4332";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66710000;1;01/05/2022;;1;1;"803,0169";"513,1779";"654,7632";1;31;1;1;1;"0,0";0;"803,0169";"797,858";"788,8618";"776,0803";"765,9149";"755,8027";"745,744";"738,2351";"730,7563";"722,0694";"706,0461";"696,2566";"686,5215";"676,8408";"663,6192";"652,8786";"639,8459";"629,2605";"616,4181";"608,3005";"601,3766";"592,1937";"583,0669";"573,9965";"562,7381";"551,5683";"542,6966";"533,8821";"525,1249";"517,5096";"513,1779";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/04/2022;;1;1;"922,5458";"813,3742";"886,5894";1;30;1;1;1;"0,0";0;"922,5458";"918,456";"915,7334";"913,0141";"910,2979";"907,585";"904,8753";"900,8168";"896,7655";"894,0687";"894,0687";"894,0687";"894,0687";"894,0687";"894,0687";"891,3751";"888,6847";"888,6847";"888,6847";"885,9976";"883,3137";"883,3137";"883,3137";"879,2939";"873,9455";"864,6169";"854,0044";"838,1834";"826,3948";"813,3742";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66710000;1;01/03/2022;;1;1;"937,6035";"895,4167";"927,1094";26;1;1;1;1;"0,0";0;"895,4167";"900,8168";"906,2298";"910,2979";"913,0141";"917,0943";"921,1817";"926,6428";"928,0101";"932,1168";"934,8585";"934,8585";"934,8585";"934,8585";"934,8585";"934,8585";"932,1168";"932,1168";"929,3782";"929,3782";"929,3782";"929,3782";"929,3782";"932,1168";"936,2306";"937,6035";"937,6035";"937,6035";"932,1168";"929,3782";"926,6428";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;1;01/02/2022;;1;1;"892,7215";"818,5726";"842,9661";28;1;1;1;1;"0,0";0;"818,5726";"823,7841";"825,0891";"825,0891";"827,7014";"829,0088";"830,317";"831,626";"831,626";"829,0088";"827,7014";"825,0891";"825,0891";"822,48";"819,8743";"823,7841";"831,626";"836,8703";"844,7612";"848,7177";"857,978";"864,6169";"871,2761";"876,6181";"884,6552";"888,6847";"888,6847";"892,7215";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
66710000;1;01/01/2022;;1;1;"814,6726";"664,8169";"759,7167";31;1;1;1;1;"0,0";0;"664,8169";"669,6162";"676,8408";"688,9502";"703,5936";"715,8897";"724,5471";"732,0007";"738,2351";"746,9984";"752,0244";"757,0638";"762,1166";"767,1827";"769,7207";"772,262";"773,534";"776,0803";"778,63";"781,183";"783,7392";"786,2989";"788,8618";"792,7124";"797,858";"800,4358";"804,3087";"808,189";"810,78";"812,0767";"814,6726";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/12/2021;;1;1;"657,89";"549,15";"588,36";31;16;1;1;1;;;"569,0399";"575,7213";"580,1901";"586,9147";"593,6651";"600,4412";"598,1796";"593,6651";"584,6703";"575,7213";"566,8185";"562,3845";"553,5513";"557,962";"551,3503";"549,1522";"557,962";"575,7213";"575,7213";"577,9543";"571,2641";"580,1901";"584,6703";"595,921";"604,9728";"614,07";"625,505";"632,3998";"639,3196";"646,2645";"657,8947";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/11/2021;;1;1;"560,17";"369,6";"444,1";30;8;1;1;1;;;"385,1088";"379,269";"375,3923";"373,459";"371,5289";"371,5289";"371,5289";"369,6023";"371,5289";"371,5289";"406,7742";"410,7557";"416,7521";"424,7922";"443,0685";"438,985";"430,8557";"447,1647";"455,3946";"467,8329";"488,81";"497,2863";"507,9499";"516,5348";"525,1677";"527,3333";"531,6735";"536,0255";"549,1522";"560,1718";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/10/2021;;1;1;"400,83";"291,78";"325,68";28;4;1;1;1;;;"297,1289";"297,1289";"293,5562";"291,7753";"291,7753";"291,7753";"291,7753";"291,7753";"291,7753";"291,7753";"293,5562";"293,5562";"297,1289";"297,1289";"297,1289";"300,7159";"304,3173";"307,9329";"311,5627";"318,8648";"329,9231";"341,1064";"348,6306";"363,8423";"383,1589";"390,9783";"398,8502";"400,8263";"400,8263";"394,9077";"390,9783";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/09/2021;;1;1;"320,7";"300,72";"314,0";1;30;;1;1;;;"320,6992";"320,6992";"318,8648";"318,8648";"318,8648";"318,8648";"318,8648";"318,8648";"318,8648";"318,8648";"315,2067";"315,2067";"311,5627";"311,5627";"309,7461";"315,2067";"315,2067";"315,2067";"315,2067";"315,2067";"313,383";"311,5627";"311,5627";"311,5627";"309,7461";"309,7461";"307,9329";"307,9329";"304,3173";"300,7159";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/08/2021;;1;1;"356,21";"320,7";"340,03";1;31;1;1;1;;;"356,2094";"356,2094";"356,2094";"354,3096";"352,4132";"352,4132";"352,4132";"350,5202";"350,5202";"348,6306";"348,6306";"346,7444";"346,7444";"346,7444";"344,8617";"342,9823";"341,1064";"341,1064";"337,3648";"335,4992";"333,6371";"329,9231";"326,2231";"322,537";"322,537";"328,0714";"326,2231";"324,3783";"322,537";"322,537";"320,6992";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/07/2021;;1;1;"414,75";"360,02";"388,3";1;30;1;1;1;;;"414,75";"410,7557";"406,7742";"406,7742";"404,7883";"402,8057";"400,8263";"398,8502";"398,8502";"398,8502";"396,8773";"396,8773";"394,9077";"394,9077";"390,9783";"390,9783";"390,9783";"390,9783";"387,062";"385,1088";"381,2123";"379,269";"375,3923";"373,459";"371,5289";"371,5289";"369,6023";"367,6789";"363,8423";"360,0191";"360,0191";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/06/2021;;1;1;"544,76";"414,75";"479,78";6;30;1;1;1;;;"510,0916";"523,0049";"531,6735";"536,0255";"540,3893";"544,7649";"544,7649";"538,2059";"536,0255";"529,5019";"523,0049";"512,2363";"501,5427";"484,5901";"474,0938";"465,752";"459,5282";"453,3324";"447,1647";"443,0685";"443,0685";"438,985";"436,9479";"434,914";"430,8557";"426,8102";"426,8102";"422,7773";"418,7573";"414,75";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/05/2021;;1;1;"664,91";"472,0";"549,15";1;29;1;1;1;;;"664,906";"655,5632";"648,585";"639,3196";"625,505";"614,07";"604,9728";"595,921";"586,9147";"580,1901";"575,7213";"571,2641";"564,6";"557,962";"553,5513";"542,5756";"536,0255";"529,5019";"518,6885";"507,9499";"497,2863";"495,1627";"493,0421";"493,0421";"490,9245";"488,81";"480,3824";"474,0938";"472,0037";"478,2831";"486,6985";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/04/2021;;1;1;"827,78";"671,94";"761,05";7;30;1;1;1;;;"815,2214";"815,2214";"815,2214";"815,2214";"815,2214";"820,2382";"827,7825";"827,7825";"825,2651";"822,7504";"817,7286";"807,7156";"790,2922";"780,393";"765,6224";"755,8278";"746,0753";"738,7885";"733,944";"733,944";"724,287";"719,4744";"709,8815";"697,9509";"695,5729";"690,825";"686,0878";"683,7234";"681,3616";"671,942";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/03/2021;;1;1;"830,3";"717,07";"784,49";21;1;1;1;1;;;"717,0722";"717,0722";"717,0722";"719,4744";"733,944";"760,7198";"768,0776";"770,5355";"770,5355";"770,5355";"772,9959";"772,9959";"775,459";"775,459";"775,459";"775,459";"777,9247";"790,2922";"802,7246";"827,7825";"830,3023";"827,7825";"825,2651";"822,7504";"820,2382";"817,7286";"817,7286";"815,2214";"817,7286";"817,7286";"815,2214";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/02/2021;;1;1;"758,27";"712,28";"735,72";7;27;1;1;1;;;"724,287";"733,944";"743,6437";"748,5093";"753,3856";"755,8278";"758,2725";"758,2725";"753,3856";"750,9462";"748,5093";"743,6437";"743,6437";"741,2148";"738,7885";"736,3651";"736,3651";"733,944";"733,944";"729,1102";"721,8795";"719,4744";"719,4744";"717,0722";"714,6726";"714,6726";"712,2758";"714,6726";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66710000;2;01/01/2021;;1;1;"714,67";"501,54";"586,91";31;1;1;1;1;;;"501,5427";"507,9499";"518,6885";"531,6735";"538,2059";"546,9571";"553,5513";"557,962";"562,3845";"569,0399";"573,4913";"575,7213";"573,4913";"571,2641";"566,8185";"562,3845";"560,1718";"551,3503";"564,6";"566,8185";"575,7213";"584,6703";"611,7915";"625,505";"639,3196";"653,2343";"664,906";"676,6464";"688,455";"705,1012";"714,6726";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/12/2020;;1;1;"495,16";"385,11";"429,11";31;9;1;1;1;;;"414,75";"410,7557";"408,7633";"404,7883";"400,8263";"396,8773";"392,9413";"389,0185";"385,1088";"387,062";"389,0185";"390,9783";"396,8773";"404,7883";"408,7633";"412,7512";"434,914";"447,1647";"453,3324";"457,4598";"463,6743";"461,5997";"461,5997";"463,6743";"463,6743";"461,5997";"457,4598";"461,5997";"461,5997";"463,6743";"495,1627";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/11/2020;;1;1;"420,77";"390,98";"406,13";28;1;1;;1;;;"390,9783";"390,9783";"394,9077";"398,8502";"398,8502";"398,8502";"402,8057";"402,8057";"404,7883";"404,7883";"406,7742";"406,7742";"406,7742";"406,7742";"408,7633";"408,7633";"410,7557";"410,7557";"410,7557";"410,7557";"406,7742";"404,7883";"402,8057";"400,8263";"404,7883";"410,7557";"416,7521";"420,7657";"420,7657";"418,7573";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/10/2020;;1;1;"387,06";"331,78";"343,13";31;10;1;1;1;;;"339,2339";"339,2339";"339,2339";"337,3648";"337,3648";"337,3648";"335,4992";"333,6371";"333,6371";"331,7784";"331,7784";"331,7784";"333,6371";"335,4992";"335,4992";"335,4992";"335,4992";"335,4992";"333,6371";"337,3648";"341,1064";"344,8617";"344,8617";"346,7444";"346,7444";"350,5202";"354,3096";"361,929";"369,6023";"379,269";"387,062";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/09/2020;;1;1;"369,6";"339,23";"350,81";1;30;;1;1;;;"369,6023";"367,6789";"367,6789";"365,7589";"363,8423";"361,929";"360,0191";"358,1125";"356,2094";"354,3096";"352,4132";"352,4132";"352,4132";"350,5202";"348,6306";"348,6306";"346,7444";"344,8617";"344,8617";"344,8617";"342,9823";"342,9823";"341,1064";"341,1064";"341,1064";"341,1064";"341,1064";"341,1064";"341,1064";"339,2339";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/08/2020;;1;1;"394,91";"369,6";"381,06";1;30;1;1;1;;;"394,9077";"394,9077";"394,9077";"392,9413";"392,9413";"392,9413";"390,9783";"390,9783";"389,0185";"387,062";"385,1088";"383,1589";"383,1589";"381,2123";"381,2123";"379,269";"379,269";"377,329";"377,329";"375,3923";"373,459";"373,459";"373,459";"371,5289";"371,5289";"371,5289";"371,5289";"371,5289";"371,5289";"369,6023";"369,6023";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/07/2020;;1;1;"445,12";"394,91";"419,75";1;30;1;1;1;;;"445,115";"441,0252";"438,985";"436,9479";"434,914";"434,914";"432,8833";"430,8557";"430,8557";"428,8314";"426,8102";"426,8102";"424,7922";"424,7922";"422,7773";"422,7773";"420,7657";"418,7573";"418,7573";"416,7521";"412,7512";"410,7557";"408,7633";"406,7742";"404,7883";"402,8057";"400,8263";"398,8502";"396,8773";"394,9077";"394,9077";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/06/2020;;1;1;"571,26";"447,16";"501,23";1;30;;1;1;;;"571,2641";"566,8185";"562,3845";"557,962";"551,3503";"546,9571";"538,2059";"533,848";"525,1677";"520,8453";"516,5348";"507,9499";"503,6754";"499,413";"495,1627";"493,0421";"490,9245";"486,6985";"484,5901";"478,2831";"474,0938";"472,0037";"469,9167";"467,8329";"463,6743";"457,4598";"453,3324";"451,2734";"449,2174";"447,1647";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66710000;2;01/05/2020;;1;1;"697,95";"577,95";"611,86";1;31;1;1;1;;;"697,9509";"693,1976";"683,7234";"674,2928";"664,906";"655,5632";"655,5632";"637,0102";"625,505";"611,7915";"600,4412";"591,4121";"582,4287";"586,9147";"593,6651";"598,1796";"593,6651";"591,4121";"586,9147";"584,6703";"582,4287";"582,4287";"591,4121";"593,6651";"591,4121";"591,4121";"589,162";"589,162";"586,9147";"582,4287";"577,9543";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66710000;2;01/04/2020;;1;1;"842,94";"707,49";"785,53";1;30;;1;1;;;"842,9401";"835,3497";"825,2651";"820,2382";"817,7286";"815,2214";"812,717";"810,215";"810,215";"807,7156";"807,7156";"805,2188";"802,7246";"800,2329";"797,7439";"795,2574";"792,7736";"790,2922";"787,8136";"782,864";"770,5355";"763,1698";"755,8278";"750,9462";"746,0753";"741,2148";"731,5258";"721,8795";"717,0722";"707,4901";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
