Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:66750000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
66750000;1;03/08/2017;01/01/1900 10:09;76;03/08/2017;01/01/1900 09:02;76;395;"447,871";"665,288";"172,98";"0,673";"57,4";395;"24,1";;"59,5";
66750000;1;03/06/2017;01/01/1900 10:05;75;03/06/2017;01/01/1900 08:41;75;527;"742,0";"908,0";"176,23";"0,817";"50,2";527;"24,0";;"60,2";
66750000;1;18/02/2017;01/01/1900 12:33;74;18/02/2017;01/01/1900 10:42;74;554;"813,881";"939,259";"179,01";"0,901";"37,8";554;"29,2";;"53,7";
66750000;1;15/09/2016;01/01/1900 10:44;73;15/09/2016;01/01/1900 09:25;73;374;"445,073";"649,836";"168,57";"0,689";"51,1";374;"25,2";;"39,7";
66750000;1;10/06/2016;01/01/1900 11:23;72;10/06/2016;01/01/1900 09:02;72;487;"649,859";"837,31";"177,54";"0,783";"62,5";565;"23,1";;"39,0";
66750000;1;24/02/2016;01/01/1900 13:46;71;24/02/2016;01/01/1900 12:11;71;465;"838,825";"980,532";"174,35";"0,863";"38,5";565;"29,3";;;
66750000;1;21/09/2015;01/01/1900 13:22;70;21/09/2015;01/01/1900 12:03;70;402;"481,701";"707,63";"169,94";"0,709";"76,7";402;;;;
66750000;1;10/06/2015;01/01/1900 17:45;69;10/06/2015;01/01/1900 16:04;69;573;"967,755";"1041,55";"181,5";"0,929";"25,5";573;"26,76";;;
66750000;1;14/02/2015;01/01/1900 12:48;68;14/02/2015;01/01/1900 10:26;68;565;"850,866";"990,29";"183,15";"0,931";"30,5";565;"29,98";;;
66750000;1;28/09/2014;01/01/1900 10:18;67;28/09/2014;01/01/1900 08:34;67;393;"467,897";"654,85";"170,64";"0,742";"75,5";393;;;;
66750000;1;10/06/2014;01/01/1900 11:15;66;10/06/2014;01/01/1900 09:29;66;566;"849,63";"967,64";"183,79";"0,878";"35,0";566;"26,68";;;
66750000;1;13/02/2014;01/01/1900 13:15;65;13/02/2014;01/01/1900 11:22;65;539;"777,626";"923,31";"181,383";"0,889";"36,3";539;"29,95";;;
66750000;1;10/09/2013;01/01/1900 10:55;64;10/09/2013;01/01/1900 09:19;64;369;"426,039";"628,88";"165,17";"0,674";"42,5";369;"28,66";;;
66750000;1;01/06/2013;01/01/1900 11:00;63;01/06/2013;01/01/1900 09:52;63;544;"795,595";"919,472";"181,9";"0,862";"40,0";544;"25,9";;;
66750000;1;04/03/2013;01/01/1900 11:21;62;04/03/2013;01/01/1900 08:43;62;573;"1047,416";"991,02";"181,6";"1,059";"24,6";546;"30,1";"41,7";"44,4";
66750000;1;20/07/2012;01/01/1900 11:15;60;20/07/2012;01/01/1900 09:15;60;444;"614,47";"773,34";"173,0";"0,795";"51,4";444;"21,6";"54,6";"36,4";
66750000;1;25/04/2012;01/01/1900 10:57;59;25/04/2012;01/01/1900 08:41;59;548;"899,805";"959,72";"179,1";"0,935";"29,8";548;"29,4";"37,8";"53,15";
66750000;1;25/11/2011;01/01/1900 12:14;58;25/11/2011;01/01/1900 10:26;58;409;"547,361";"720,88";"176,0";"0,76";"110,1";409;"30,55";"152,1";"112,0";
66750000;1;02/09/2011;01/01/1900 11:23;57;02/09/2011;01/01/1900 09:13;57;365;"472,438";"668,95";"169,0";"0,712";"60,03";365;"26,0";"74,22";"39,1";
66750000;1;07/05/2010;01/01/1900 10:30;54;07/05/2010;01/01/1900 08:35;54;566;"980,0";"1015,0";"178,9";"0,965";"36,81";566;"28,5";"52,3";"39,81";
66750000;1;07/05/2010;01/01/1900 09:44;54;07/05/2010;01/01/1900 10:30;;566;"980,033";"1015,17";"178,9";"0,965";"36,81";566;"28,5";"52,3";"39,81";
66750000;1;31/01/2010;01/01/1900 10:12;53;31/01/2010;01/01/1900 08:00;53;558;"911,303";"975,99";"179,2";"0,934";"58,94";558;"30,5";"69,7";"47,09";
66750000;1;24/10/2009;01/01/1900 11:38;52;24/10/2009;01/01/1900 10:07;52;384;"490,607";"686,71";"167,6";"0,714";"77,45";384;"30,7";"84,48";"39,97";
66750000;1;28/07/2009;01/01/1900 12:12;51;28/07/2009;01/01/1900 09:55;51;447;"627,0";"785,0";"170,3";"0,799";"65,6";447;"22,5";"76,77";"48,16";
66750000;1;24/03/2009;01/01/1900 12:40;50;24/03/2009;01/01/1900 08:53;50;562;"909,0";"1029,0";"179,5";"0,884";"40,96";562;"29,9";"30,02";"43,97";
66750000;1;30/09/2008;01/01/1900 11:05;49;30/09/2008;01/01/1900 09:07;49;378;"675,0";"702,0";"167,2";"0,962";"74,43";378;"28,6";"80,34";"42,0";
66750000;1;01/07/2008;01/01/1900 12:05;48;01/07/2008;01/01/1900 09:55;48;512;"760,0";"927,0";"174,8";"0,781";"63,96";512;"23,2";"63,3";"49,0";
66750000;1;29/11/2007;01/01/1900 12:10;47;29/11/2007;01/01/1900 10:05;47;452;"651,657";"790,16";"171,5";"0,825";"81,86";452;;"134,14";"65,0";
66750000;1;14/08/2007;01/01/1900 11:09;46;14/08/2007;01/01/1900 08:44;46;394;"484,0";"733,0";"16,7";"0,66";"55,87";394;"21,0";;"31,0";
66750000;1;18/04/2007;01/01/1900 10:50;45;18/04/2007;01/01/1900 09:00;45;578;"970,743";"1100,96";"167,1";"0,882";"29,24";578;"30,9";;"35,0";
66750000;1;19/07/2006;01/01/1900 11:59;44;19/07/2006;01/01/1900 09:50;44;451;"737,0";"829,0";"171,5";"0,889";"79,2";451;;"81,13";"48,9";
66750000;1;08/11/2005;01/01/1900 11:40;43;08/11/2005;01/01/1900 09:10;43;407;"529,916";"709,72";"170,7";"0,747";"223,95";407;"22,0";"332,78";"40,6";
