Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoSecao: 1 = Régua, 2 = Medição

Restrições da consulta:
Código da Estação:66750000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumLevantamento;TipoSecao;NumVerticais;DistanciaPIPF;EixoXDistMaxima;EixoXDistMinima;EixoYCotaMaxima;EixoYCotaMinima;ElmGeomPassoCota;Observacoes;Vertical
66750000;1;21/09/2015;;;2;32;"180,6";;;;;"10,0";;"95,6,559|65,39,31|121,87,-82|165,57,-100|5,521|14,487|0,507|83,93,-25|139,03,-72|45,58,41|183,34,255|199,1,547|188,34,519|103,57,-55|186,34,402|19,4,321|28,71,11|56,41,36|37,94,38|187,34,460|15,2,438|94,64,-27|16,4,402|12,533|74,65,15|131,09,-50|10,550|148,43,-82|174,47,-91|157,41,-108|112,6,-128|190,6,563|"
66750000;2;21/09/2015;01/01/1900 00:00;0;2;32;"199,1";"229,1";"30,0";"563,0";"-128,0";"1,0";"Aplicado deslocamento horizontal de 30 m,";"0,507|35,521|40,550|42,533|44,487|45,2,438|46,4,402|49,4,321|58,71,11|67,94,38|75,58,41|86,41,36|95,39,31|104,65,15|113,93,-25|124,64,-27|133,57,-55|142,6,-128|151,87,-82|161,09,-50|169,03,-72|178,43,-82|187,41,-108|195,57,-100|204,47,-91|213,34,255|216,34,402|217,34,460|218,34,519|220,6,563|225,6,559|229,1,547|"
66750000;2;28/09/2014;;;2;39;"199,24";"229,8238";"30,5838";"562,0";"-87,0";"10,0";;"0,5838,502|35,5838,521|40,5838,551|42,5838,554|44,0838,501|45,0838,474|46,0838,434|46,9838,393|48,9838,284|56,3338,29|63,8538,15|70,4938,14|77,5038,53|84,6838,37|92,6538,21|99,6538,5|106,794,7|114,264,7|121,154,-26|128,524,-31|135,394,-3|143,554,0|149,514,-5|156,574,-8|163,884,-35|172,594,-68|178,934,-37|186,584,-39|193,974,-60|202,354,-87|209,694,-11|215,024,99|217,524,393|218,524,465|219,524,499|219,824,538|220,824,531|225,824,562|229,824,549|"
66750000;1;28/09/2014;;;2;39;"180,24";;;;;"10,0";;",402|5,421|10,451|12,454|13,5,401|14,5,374|15,5,334|16,4,293|18,4,184|25,75,-71|33,27,-85|39,91,-86|46,92,-47|54,1,-63|62,07,-79|69,07,-95|76,21,-93|83,68,-93|90,57,-126|97,94,-131|104,81,-103|112,97,-100|118,93,-105|125,99,-108|133,3,-135|142,01,-168|148,35,-137|156,-139|163,39,-160|171,77,-187|179,11,-111|184,44,-1|186,94,293|187,94,365|188,94,399|189,24,438|190,24,431|195,24,462|199,24,449|"
66750000;1;10/09/2013;;;2;31;"180,07";;;;;"10,0";;",503|5,521|10,547|13,503|14,5,477|16,436|17,391|17,7,369|20,5,300|31,12,27|41,26,56|51,73,15|61,5,-22|72,66,-44|82,13,-89|92,36,-34|102,07,0|112,1,6|123,48,-13|135,21,-32|148,39,-55|161,09,-80|167,96,-67|178,35,-14|182,87,224|185,87,369|187,07,431|188,57,502|190,07,572|195,07,566|198,57,547|"
66750000;2;10/09/2013;;;2;31;"198,57";"228,5441";"29,9741";"572,0";"-89,0";"10,0";;"9,9741,503|34,9741,521|39,9741,547|42,9741,503|44,4741,477|45,9741,436|46,9741,391|47,6741,369|50,4741,300|61,0941,27|71,2341,56|81,7041,15|91,4741,-22|102,634,-44|112,104,-89|122,334,-34|132,044,0|142,074,6|153,454,-13|165,184,-32|178,364,-55|191,064,-80|197,934,-67|208,324,-14|212,844,224|215,844,369|217,044,431|218,544,502|220,044,572|225,044,566|228,544,547|"
66750000;2;20/07/2012;;;2;34;"200,4";"230,4103";"30,0103";"580,0";"-139,0";"10,0";;"0,0103,499|35,0103,513|40,0103,545|42,0103,555|43,5103,496|45,0103,472|46,0103,444|52,8103,182|60,8103,9|68,8103,18|76,8103,41|84,8103,6|92,8103,-51|100,81,17|108,81,19|116,81,-7|124,81,-44|132,81,-23|140,81,-12|148,81,-21|156,81,-43|164,81,-54|172,81,-104|180,81,-113|188,81,-139|196,81,-89|204,81,-86|212,81,92|219,01,444|219,91,488|220,91,539|221,91,577|225,41,580|230,41,546|"
66750000;1;20/07/2012;;;2;34;"181,9";;;;;"10,0";;",499|5,513|10,545|12,555|13,5,496|15,472|16,444|22,8,182|30,8,9|38,8,18|46,8,41|54,8,6|62,8,-51|70,8,17|78,8,19|86,8,-7|94,8,-44|102,8,-23|110,8,-12|118,8,-21|126,8,-43|134,8,-54|142,8,-104|150,8,-113|158,8,-139|166,8,-89|174,8,-86|182,8,92|189,444|189,9,488|190,9,539|191,9,577|195,4,580|200,4,546|"
66750000;1;02/09/2011;;;2;36;"182,3";;;;;"10,0";;",503|6,5,529|10,544|12,1,558|13,1,503|14,6,476|16,1,447|17,1,411|18,4,365|23,6,145|32,6,-3|41,6,-20|50,6,-35|59,6,-76|68,6,-41|77,6,-80|86,6,-12|95,6,-28|104,6,-21|113,6,-17|122,6,-33|131,6,-48|140,6,-148|149,6,-74|158,6,-91|167,6,-117|176,6,-110|181,6,22|187,4,365|188,4,380|189,5,441|190,5,502|191,5,554|192,3,576|195,3,586|200,8,547|"
66750000;2;02/09/2011;;;2;36;"200,8";"232,0015";"31,2015";"586,0";"-148,0";"10,0";;"53,801,-33|162,801,-48|171,801,-148|180,801,-74|189,801,-91|198,801,-117|207,801,-110|212,801,22|218,602,365|219,602,380|220,702,441|221,702,502|222,702,554|223,501,576|226,501,586|232,001,547|31,2015,503|37,7015,529|41,2015,544|43,3015,558|44,3015,503|45,8015,476|47,3015,447|48,3015,411|49,6015,365|54,8015,145|63,8015,-3|72,8015,-20|81,8015,-35|90,8015,-76|99,8015,-41|108,801,-80|117,801,-12|126,801,-28|135,801,-21|144,801,-17|"
66750000;2;24/11/2010;;;2;33;"200,8";"231,7667";"30,9667";"578,0";"-132,0";"10,0";;"0,9667,499|35,9667,555|40,9667,540|42,9667,523|45,9667,467|48,2667,423|53,9667,175|61,9667,12|69,9667,18|77,9667,35|85,9667,4|93,9667,-17|101,967,31|109,967,24|117,967,-2|125,967,-19|133,967,0|141,967,-6|149,967,-26|157,967,-60|165,967,-67|173,967,-92|181,967,-107|189,967,-132|197,967,-102|205,967,-108|213,967,97|220,167,423|221,267,478|222,267,539|223,267,569|226,767,578|231,767,544|"
66750000;1;24/11/2010;;;2;33;"182,3";;;;;"10,0";;",499|5,555|10,540|12,523|15,467|17,3,423|23,175|31,12|39,18|47,35|55,4|63,-17|71,31|79,24|87,-2|95,-19|103,0|111,-6|119,-26|127,-60|135,-67|143,-92|151,-107|159,-132|167,-102|175,-108|183,97|189,2,423|190,3,478|191,3,539|192,3,569|195,8,578|200,8,544|"
66750000;1;28/07/2009;;;2;35;"179,5";"220,0";"0,0";"700,0";"-240,0";"10,0";;",501|3,508|6,531|10,555|12,558|13,505|14,5,469|16,1,447|22,4,146|30,4,2|38,4,-12|46,4,10|54,4,2|62,4,-3|70,4,-22|78,4,0|86,4,-28|94,4,-69|102,4,-83|110,4,-32|118,4,-63|126,4,-41|134,4,-73|142,4,-69|150,4,-58|158,4,-77|166,4,-178|174,4,-104|182,4,247|186,4,447|187,4,522|188,4,556|189,5,588|193,5,568|199,546|"
66750000;1;28/07/2009;;;2;35;"179,5";"220,0";"0,0";"700,0";"-240,0";"10,0";;",501|3,508|6,531|10,555|12,558|13,505|14,5,469|16,1,447|22,4,146|30,4,2|38,4,-12|46,4,10|54,4,2|62,4,-3|70,4,-22|78,4,0|86,4,-28|94,4,-69|102,4,-83|110,4,-32|118,4,-63|126,4,-41|134,4,-73|142,4,-69|150,4,-58|158,4,-77|166,4,-178|174,4,-104|182,4,247|186,4,447|187,4,522|188,4,556|189,5,588|193,5,568|199,546|"
66750000;2;28/07/2009;;;2;35;"199,0";"230,6887";"31,6887";"588,0";"-178,0";"10,0";;"1,6887,501|34,6887,508|37,6887,531|41,6887,555|43,6887,558|44,6887,505|46,1887,469|47,7887,447|54,0887,146|62,0887,2|70,0887,-12|78,0887,10|86,0887,2|94,0887,-3|102,089,-22|110,089,0|118,089,-28|126,089,-69|134,089,-83|142,089,-32|150,089,-63|158,089,-41|166,089,-73|174,089,-69|182,089,-58|190,089,-77|198,089,-178|206,089,-104|214,089,247|218,089,447|219,089,522|220,089,556|221,189,588|225,189,568|230,689,546|"
66750000;2;30/09/2008;;;2;41;"199,0";"229,3003";"30,3003";"589,0";"-162,0";"10,0";;"2,8003,552|43,6003,513|44,6003,475|46,6003,444|48,6003,408|49,4003,378|54,5003,127|62,5003,-6|70,5003,5|78,5003,-28|86,5003,-75|94,5003,-41|102,5,-75|110,5,-41|118,5,-31|126,5,-50|134,5,-35|142,5,-32|150,5,-41|158,5,-55|166,5,-77|174,5,-157|182,5,-135|190,5,-154|198,5,-162|206,5,-109|212,5,143|216,6,378|217,3,421|218,1,458|219,1,510|220,3,563|221,3,589|223,3,589|225,3,573|227,3,555|229,3,549|30,3003,501|34,3003,512|38,3003,544|40,3003,554|"
66750000;1;30/09/2008;;;2;41;"181,0";"210,0";"0,0";"610,0";"-190,0";"10,0";;",501|4,512|8,544|10,554|12,5,552|13,3,513|14,3,475|16,3,444|18,3,408|19,1,378|24,2,127|32,2,-6|40,2,5|48,2,-28|56,2,-75|64,2,-41|72,2,-75|80,2,-41|88,2,-31|96,2,-50|104,2,-35|112,2,-32|120,2,-41|128,2,-55|136,2,-77|144,2,-157|152,2,-135|160,2,-154|168,2,-162|176,2,-109|182,2,143|186,3,378|187,421|187,8,458|188,8,510|190,563|191,589|193,589|195,573|197,555|199,549|"
66750000;1;14/08/2007;;;2;38;"180,0";"200,0";"0,0";"600,0";"-200,0";"10,0";;",519|5,550|8,528|9,5,471|11,448|14,1,394|18,4,164|25,4,-15|32,4,-44|39,4,-60|46,4,5|53,4,-16|60,4,3|67,4,11|74,4,2|81,4,-20|88,4,-46|95,4,-70|102,4,-108|109,4,-138|116,4,-98|123,4,-111|130,4,-109|137,4,-142|144,4,-174|151,4,-104|158,4,-106|165,4,-145|172,4,-76|176,4,126|180,8,394|181,4,415|182,4,452|183,4,527|184,4,556|185,7,587|189,7,567|195,7,545|"
66750000;2;14/08/2007;;;2;38;"195,7";"231,5752";"35,8752";"587,0";"-174,0";"10,0";;"5,8752,519|40,8752,550|43,8752,528|45,3752,471|46,8752,448|49,9752,394|54,2752,164|61,2752,-15|68,2752,-44|75,2752,-60|82,2752,5|89,2752,-16|96,2752,3|103,275,11|110,275,2|117,275,-20|124,275,-46|131,275,-70|138,275,-108|145,275,-138|152,275,-98|159,275,-111|166,275,-109|173,275,-142|180,275,-174|187,275,-104|194,275,-106|201,275,-145|208,275,-76|212,275,126|216,675,394|217,275,415|218,275,452|219,275,527|220,275,556|221,575,587|225,575,567|231,575,545|"
66750000;2;21/07/2006;;;2;35;"150,1";"194,3715";"44,2715";"538,0";"-58,0";"10,0";;"4,2715,538|48,5715,533|51,5715,519|51,7715,301|52,2715,285|53,2715,220|56,3715,85|59,3715,15|65,3715,-12|71,3715,-31|77,3715,-25|83,3715,-4|89,3715,-6|95,3715,-17|101,371,-5|107,371,-10|113,371,-26|119,371,-7|125,371,-40|131,372,-58|137,372,-39|143,372,-27|149,372,-46|155,372,-6|161,372,-30|167,372,16|173,372,38|179,372,111|183,771,220|186,271,262|187,372,344|188,372,437|190,372,451|192,372,445|194,372,442|"
66750000;1;21/07/2006;;;2;35;"148,0";"160,0";"0,0";"560,0";"-70,0";"10,0";;",442|2,445|4,451|6,437|7,344|8,1,262|10,6,220|15,111|21,38|27,16|33,-30|39,-6|45,-46|51,-27|57,-39|63,-58|69,-40|75,-7|81,-26|87,-10|93,-5|99,-17|105,-6|111,-4|117,-25|123,-31|129,-12|135,15|138,85|141,1,220|142,1,285|142,6,301|142,8,519|145,8,533|150,1,538|"
66750000;1;19/07/2006;;;2;32;"180,0";"195,0";"0,0";"610,0";"-160,0";"10,0";;",521|4,550|6,6,561|7,6,503|8,6,468|9,2,451|15,2,276|23,2,-5|31,2,5|39,2,1|47,2,0|55,2,-33|63,2,-10|71,2,-21|79,2,-43|87,2,-80|95,2,-118|103,2,-92|111,2,-84|119,2,-132|128,2,-108|137,2,-124|146,2,-115|155,2,-135|164,2,-139|173,2,9|177,2,246|180,7,451|181,7,507|182,7,546|184,4,587|186,4,596|"
66750000;2;19/07/2006;;;2;32;"186,4";"223,1109";"36,7109";"596,0";"-139,0";"10,0";;"6,7109,521|40,7109,550|43,3109,561|44,3109,503|45,3109,468|45,9109,451|51,9109,276|59,9109,-5|67,9109,5|75,9109,1|83,9109,0|91,9109,-33|99,9109,-10|107,911,-21|115,911,-43|123,911,-80|131,911,-118|139,911,-92|147,911,-84|155,911,-132|164,911,-108|173,911,-124|182,911,-115|191,911,-135|200,911,-139|209,911,9|213,911,246|217,411,451|218,411,507|219,411,546|221,111,587|223,111,596|"
66750000;2;02/08/2005;01/01/1900 07:00;1;2;34;"188,9";"225,6809";"36,7809";"590,0";"-89,0";"10,0";;"6,7809,522|40,7809,554|43,1809,557|45,1809,472|47,1809,417|48,6809,381|53,7809,181|60,7809,11|67,7809,3|74,7809,29|81,7809,3|89,7809,6|97,7809,-10|105,781,-37|113,781,-65|121,781,-89|129,781,-32|137,781,-24|145,781,-40|153,781,-74|161,781,-63|169,781,-66|177,781,-88|185,781,-76|193,781,-80|201,781,-40|209,781,-11|213,781,252|216,081,381|217,381,438|218,381,493|220,381,529|221,681,590|225,681,560|"
66750000;1;02/08/2005;01/01/1900 07:00;1;;34;"180,0";"200,0";"0,0";"600,0";"-100,0";"10,0";;",522|4,554|6,4,557|8,4,472|10,4,417|11,9,381|17,181|24,11|31,3|38,29|45,3|53,6|61,-10|69,-37|77,-65|85,-89|93,-32|101,-24|109,-40|117,-74|125,-63|133,-66|141,-88|149,-76|157,-80|165,-40|173,-11|177,252|179,3,381|180,6,438|181,6,493|183,6,529|184,9,590|188,9,560|"
66750000;1;25/10/2004;01/01/1900 07:00;1;2;34;"180,0";"200,0";"0,0";"620,0";"-180,0";"10,0";;",523|4,553|7,523|9,443|10,7,403|15,7,242|21,7,11|27,7,-7|33,7,19|39,7,-10|45,7,-30|51,7,-52|57,7,-49|63,7,-55|69,7,-64|77,7,-73|85,7,-95|93,7,-137|101,7,-61|109,7,-52|117,7,-61|125,7,-69|133,7,-97|141,7,-135|149,7,-112|157,7,-133|165,7,-165|173,7,66|179,2,403|180,2,478|182,2,548|184,6,591|186,6,576|190,6,536|"
66750000;2;25/10/2004;01/01/1900 07:00;1;2;34;"190,6";"227,675";"37,075";"591,0";"-165,0";"10,0";;"2,775,242|58,775,11|64,775,-7|70,775,19|76,775,-10|82,775,-30|88,775,-52|94,775,-49|100,775,-55|106,775,-64|114,775,-73|122,775,-95|130,775,-137|138,775,-61|146,775,-52|154,775,-61|162,775,-69|170,775,-97|178,775,-135|186,775,-112|194,775,-133|202,775,-165|210,775,66|216,275,403|217,275,478|219,275,548|221,675,591|223,675,576|227,675,536|37,075,523|41,075,553|44,075,523|46,075,443|47,775,403|"
66750000;2;20/10/2003;01/01/1900 07:00;1;2;33;"188,6";"225,4515";"36,8515";"589,0";"-124,0";"10,0";;"6,8515,524|40,8515,553|43,4515,556|45,4515,468|47,2515,407|53,5515,214|59,5515,7|65,5515,1|71,5515,-18|77,5515,-40|83,5515,-48|89,5515,-77|95,5515,-10|101,551,-38|107,551,-19|115,551,-15|123,551,-51|131,551,-89|139,551,-124|147,551,-110|155,551,-66|163,551,-53|171,551,-64|179,551,-62|187,551,-31|195,551,-69|203,551,-86|211,551,-98|216,352,407|217,352,488|219,352,563|221,452,589|225,452,549|"
66750000;1;20/10/2003;01/01/1900 07:00;1;2;33;"180,0";"195,0";"0,0";"610,0";"-135,0";"10,0";;",524|4,553|6,6,556|8,6,468|10,4,407|16,7,214|22,7,7|28,7,1|34,7,-18|40,7,-40|46,7,-48|52,7,-77|58,7,-10|64,7,-38|70,7,-19|78,7,-15|86,7,-51|94,7,-89|102,7,-124|110,7,-110|118,7,-66|126,7,-53|134,7,-64|142,7,-62|150,7,-31|158,7,-69|166,7,-86|174,7,-98|179,5,407|180,5,488|182,5,563|184,6,589|188,6,549|"
66750000;1;20/08/2002;01/01/1900 07:00;1;2;35;"180,0";"250,0";"0,0";"600,0";"-130,0";"10,0";;"2,1,-32|88,1,-70|94,1,-15|100,1,2|108,1,-27|116,1,-29|124,1,-59|132,1,-83|140,1,-69|148,1,-82|156,1,-94|164,1,-104|172,1,-106|180,1,-112|188,1,-103|196,1,-85|202,1,197|205,419|206,470|208,549|210,6,588|212,6,576|0,488|28,540|30,553|33,539|35,453|36,5,419|40,1,322|46,1,54|52,1,-6|58,1,-10|64,1,-7|70,1,-11|76,1,-24|"
66750000;2;20/08/2002;01/01/1900 07:00;1;2;35;"212,6";"223,3772";"10,7772";"588,0";"-112,0";"10,0";;"0,7772,488|38,7772,540|40,7772,553|43,7772,539|45,7772,453|47,2772,419|50,8772,322|56,8772,54|62,8772,-6|68,8772,-10|74,8772,-7|80,8772,-11|86,8772,-24|92,8772,-32|98,8772,-70|104,877,-15|110,877,2|118,877,-27|126,877,-29|134,877,-59|142,877,-83|150,877,-69|158,877,-82|166,877,-94|174,877,-104|182,877,-106|190,877,-112|198,877,-103|206,877,-85|212,877,197|215,777,419|216,777,470|218,777,549|221,377,588|223,377,576|"
66750000;2;30/09/2001;01/01/1900 07:00;1;2;34;"186,6";"223,7045";"37,1045";"590,0";"-94,0";"10,0";;"7,1045,520|41,1045,554|44,1045,541|46,1045,454|48,1045,407|50,6045,346|57,2045,62|63,2045,-5|69,2045,23|75,2045,17|81,2045,-5|87,2045,-51|93,2045,-53|99,2045,-66|105,204,-5|111,204,-11|119,204,-9|127,204,-47|135,204,-46|143,204,-30|151,204,-26|159,204,-30|167,204,-33|175,204,-25|183,204,-51|191,204,-70|199,204,-93|207,204,-94|214,605,346|216,105,395|217,105,460|220,105,563|221,704,590|223,704,563|"
66750000;1;30/09/2001;01/01/1900 07:00;1;2;34;"180,0";"200,0";"0,0";"600,0";"-100,0";"10,0";;"2,1,-9|90,1,-47|98,1,-46|106,1,-30|114,1,-26|122,1,-30|130,1,-33|138,1,-25|146,1,-51|154,1,-70|162,1,-93|170,1,-94|177,5,346|179,395|180,460|183,563|184,6,590|186,6,563|0,520|4,554|7,541|9,454|11,407|13,5,346|20,1,62|26,1,-5|32,1,23|38,1,17|44,1,-5|50,1,-51|56,1,-53|62,1,-66|68,1,-5|74,1,-11|"
66750000;1;19/09/2000;01/01/1900 07:00;1;2;35;"180,6";"250,0";"0,0";"620,0";"-200,0";"10,0";;",509|40,552|42,8,559|44,8,469|46,8,415|48,6,375|53,2,191|59,2,5|65,2,-29|71,2,17|77,2,-7|83,2,-7|89,2,15|95,2,11|101,2,12|107,2,12|115,2,7|123,2,-7|131,2,-18|139,2,-120|147,2,-154|155,2,-100|163,2,-106|171,2,-160|179,2,-72|187,2,-63|195,2,-79|203,2,-94|209,2,88|214,5,375|215,5,441|217,5,526|220,6,590|224,6,541|228,6,533|"
66750000;2;19/09/2000;01/01/1900 07:00;1;2;35;"228,6";"229,3544";"0,7544";"590,0";"-160,0";"10,0";;",7544,509|40,7544,552|43,5544,559|45,5544,469|47,5544,415|49,3544,375|53,9544,191|59,9544,5|65,9544,-29|71,9544,17|77,9544,-7|83,9544,-7|89,9544,15|95,9544,11|101,954,12|107,954,12|115,954,7|123,954,-7|131,954,-18|139,954,-120|147,954,-154|155,954,-100|163,954,-106|171,954,-160|179,954,-72|187,954,-63|195,954,-79|203,954,-94|209,954,88|215,254,375|216,254,441|218,254,526|221,354,590|225,354,541|229,354,533|"
66750000;1;29/09/1998;01/01/1900 07:00;1;2;33;"180,5";"200,0";"0,0";"600,0";"-160,0";"10,0";;",491|12,554|16,521|19,421|21,2,377|27,3,88|33,3,-21|39,3,-23|45,3,-51|51,3,-41|57,3,-65|63,3,-66|69,3,-69|89,3,-41|105,3,-68|121,3,-88|137,3,-93|153,3,-134|169,3,-136|183,3,172|188,3,497|192,5,592|75,3,-98|81,3,-63|97,3,-49|113,3,-81|129,3,-86|145,3,-127|161,3,-148|177,3,-111|186,3,377|190,8,579|196,5,544|"
66750000;2;29/09/1998;01/01/1900 07:00;1;2;33;"196,5";"225,0818";"28,5818";"592,0";"-148,0";"10,0";;"7,8818,-69|103,882,-98|109,882,-63|117,882,-41|125,882,-49|133,882,-68|141,882,-81|149,882,-88|157,882,-86|165,882,-93|173,882,-127|181,882,-134|189,882,-148|197,882,-136|205,882,-111|211,882,172|214,882,377|216,882,497|219,382,579|221,082,592|225,082,544|28,5818,491|40,5818,554|44,5818,521|47,5818,421|49,7818,377|55,8818,88|61,8818,-21|67,8818,-23|73,8818,-51|79,8818,-41|85,8818,-65|91,8818,-66|"
66750000;2;16/09/1997;01/01/1900 07:00;1;2;33;"224,7";"224,7";"0,0";"585,0";"-143,0";"10,0";;",509|40,549|44,518|46,446|48,6,388|51,8,285|57,8,15|63,8,-62|69,8,-63|75,8,-59|81,8,-49|87,8,-52|93,8,-36|99,8,-27|105,8,3|113,8,-2|121,8,0|129,8,-40|137,8,-138|145,8,-143|153,8,-137|161,8,-117|169,8,-112|177,8,-117|185,8,-117|193,8,-109|201,8,-140|209,8,126|214,388|215,7,462|217,9,543|220,7,585|224,7,549|"
66750000;1;16/09/1997;01/01/1900 07:00;1;2;33;"180,7";"230,0";"0,0";"650,0";"-150,0";"10,0";;",509|40,549|44,518|46,446|48,6,388|51,8,285|57,8,15|63,8,-62|69,8,-63|75,8,-59|81,8,-49|87,8,-52|93,8,-36|99,8,-27|105,8,3|113,8,-2|121,8,0|129,8,-40|137,8,-138|145,8,-143|153,8,-137|161,8,-117|169,8,-112|177,8,-117|185,8,-117|193,8,-109|201,8,-140|209,8,126|214,388|215,7,462|217,9,543|220,7,585|224,7,549|"
